,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
230,Figueirense,Brazil,2012-08-11,BR1,1,1,0,Sport Recife,5.0,3.6,1.7,1.95,2012,1.95
231,Coritiba,Brazil,2012-08-10,BR1,1,0,1,Atletico-MG,8.0,4.75,1.36,1.57,2012,2.35
232,Sao Paulo,Brazil,2012-08-10,BR1,1,1,2,Fluminense,3.5,3.3,2.1,2.15,2012,1.67
233,Gremio,Brazil,2012-08-10,BR1,1,0,0,Ponte Preta,2.5,3.3,2.75,1.75,2012,2.04
234,Portuguesa,Brazil,2012-08-09,BR1,1,0,0,Bahia,3.0,3.0,2.5,2.1,2012,1.7
235,Palmeiras,Brazil,2012-08-09,BR1,1,2,1,Botafogo RJ,4.33,3.5,1.83,2.04,2012,1.75
236,Atletico GO,Brazil,2012-08-09,BR1,1,1,1,Corinthians,6.5,3.75,1.53,2.04,2012,1.75
237,Flamengo RJ,Brazil,2012-08-09,BR1,1,2,0,Figueirense,3.3,3.25,2.2,2.0,2012,1.8
238,Nautico,Brazil,2012-08-09,BR1,1,0,0,Internacional,8.0,4.5,1.4,1.7,2012,2.1
239,Cruzeiro,Brazil,2012-08-09,BR1,1,2,4,Santos,3.0,3.2,2.38,2.0,2012,1.8
240,Vasco,Brazil,2012-08-09,BR1,1,2,0,Sport Recife,2.4,3.25,2.9,2.15,2012,1.67
241,Fluminense,Brazil,2012-08-05,BR1,1,2,0,Coritiba,2.7,3.4,2.5,1.8,2012,2.0
242,Ponte Preta,Brazil,2012-08-05,BR1,1,2,1,Cruzeiro,5.5,3.8,1.62,1.75,2012,2.04
243,Bahia,Brazil,2012-08-05,BR1,1,1,3,Gremio,9.5,4.75,1.33,1.7,2012,2.1
244,Santos,Brazil,2012-08-05,BR1,1,0,3,Nautico,3.6,3.3,2.04,2.1,2012,1.7
245,Figueirense,Brazil,2012-08-05,BR1,1,0,2,Portuguesa,4.75,3.6,1.75,1.85,2012,1.95
246,Sport Recife,Brazil,2012-08-05,BR1,1,0,1,Sao Paulo,8.0,4.5,1.4,1.65,2012,2.2
247,Corinthians,Brazil,2012-08-05,BR1,1,0,0,Vasco,3.4,3.4,2.1,2.15,2012,1.67
248,Botafogo RJ,Brazil,2012-08-04,BR1,1,2,1,Atletico GO,2.38,3.4,2.88,1.95,2012,1.85
249,Internacional,Brazil,2012-08-04,BR1,1,1,0,Palmeiras,3.25,3.25,2.25,2.35,2012,1.57
250,Corinthians,Brazil,2012-07-29,BR1,1,0,0,Bahia,2.38,3.2,3.0,2.2,2012,1.65
251,Figueirense,Brazil,2012-07-29,BR1,1,0,1,Botafogo RJ,6.5,4.0,1.5,1.73,2012,2.08
252,Palmeiras,Brazil,2012-07-29,BR1,1,1,2,Cruzeiro,4.2,3.3,1.91,2.0,2012,1.8
253,Atletico-MG,Brazil,2012-07-29,BR1,1,0,0,Fluminense,3.25,3.3,2.2,1.8,2012,2.0
254,Nautico,Brazil,2012-07-29,BR1,1,1,3,Portuguesa,5.5,3.8,1.62,1.7,2012,2.1
255,Ponte Preta,Brazil,2012-07-29,BR1,1,1,2,Santos,3.75,3.4,2.0,1.9,2012,1.9
256,Flamengo RJ,Brazil,2012-07-29,BR1,1,1,4,Sao Paulo,5.0,3.75,1.67,1.85,2012,1.95
257,Atletico GO,Brazil,2012-07-29,BR1,1,0,0,Sport Recife,3.75,3.3,2.0,1.85,2012,1.95
258,Gremio,Brazil,2012-07-28,BR1,1,1,2,Coritiba,2.8,3.4,2.4,1.85,2012,1.95
259,Vasco,Brazil,2012-07-28,BR1,1,0,0,Internacional,3.75,3.4,2.0,2.08,2012,1.73
260,Santos,Brazil,2012-07-27,BR1,1,0,2,Atletico-MG,6.0,4.0,1.53,1.8,2012,2.0
261,Portuguesa,Brazil,2012-07-27,BR1,1,0,0,Flamengo RJ,4.75,3.5,1.75,1.85,2012,1.95
262,Bahia,Brazil,2012-07-27,BR1,1,2,0,Palmeiras,7.5,3.8,1.5,1.8,2012,2.0
263,Sao Paulo,Brazil,2012-07-26,BR1,1,3,4,Atletico GO,2.6,3.3,2.63,2.04,2012,1.75
264,Cruzeiro,Brazil,2012-07-26,BR1,1,0,2,Corinthians,4.0,3.4,1.91,2.15,2012,1.67
265,Internacional,Brazil,2012-07-26,BR1,1,1,0,Figueirense,2.63,3.3,2.6,2.08,2012,1.73
266,Fluminense,Brazil,2012-07-26,BR1,1,0,1,Gremio,4.75,3.6,1.73,1.85,2012,1.95
267,Coritiba,Brazil,2012-07-26,BR1,1,4,3,Nautico,3.25,3.5,2.1,1.73,2012,2.08
268,Sport Recife,Brazil,2012-07-26,BR1,1,1,1,Ponte Preta,5.0,3.75,1.67,1.62,2012,2.25
269,Botafogo RJ,Brazil,2012-07-26,BR1,1,0,1,Vasco,2.8,3.4,2.4,1.8,2012,2.0
270,Coritiba,Brazil,2012-07-22,BR1,1,2,2,Bahia,3.1,3.4,2.25,2.04,2012,1.75
271,Gremio,Brazil,2012-07-22,BR1,1,1,0,Botafogo RJ,3.5,3.6,2.0,1.73,2012,2.08
272,Portuguesa,Brazil,2012-07-22,BR1,1,1,1,Corinthians,5.0,3.8,1.67,1.95,2012,1.85
273,Flamengo RJ,Brazil,2012-07-22,BR1,1,0,1,Cruzeiro,4.5,3.75,1.73,1.8,2012,2.0
274,Sao Paulo,Brazil,2012-07-22,BR1,1,2,0,Figueirense,3.0,3.2,2.4,1.95,2012,1.85
275,Atletico GO,Brazil,2012-07-22,BR1,1,1,4,Internacional,5.75,3.9,1.57,1.95,2012,1.85
276,Nautico,Brazil,2012-07-22,BR1,1,0,3,Palmeiras,6.0,3.9,1.55,1.8,2012,2.0
277,Fluminense,Brazil,2012-07-22,BR1,1,2,1,Ponte Preta,2.2,3.5,3.1,2.0,2012,1.8
278,Atletico-MG,Brazil,2012-07-21,BR1,1,4,1,Sport Recife,2.1,3.4,3.5,1.85,2012,1.95
279,Santos,Brazil,2012-07-21,BR1,1,0,2,Vasco,4.5,3.75,1.75,2.0,2012,1.8
280,Figueirense,Brazil,2012-07-20,BR1,1,2,3,Atletico GO,4.0,3.4,1.95,1.9,2012,1.9
281,Palmeiras,Brazil,2012-07-20,BR1,1,1,1,Coritiba,4.2,3.6,1.85,2.0,2012,1.8
282,Bahia,Brazil,2012-07-20,BR1,1,0,4,Fluminense,9.0,5.0,1.33,1.7,2012,2.1
283,Internacional,Brazil,2012-07-19,BR1,1,1,3,Atletico-MG,5.0,3.8,1.67,1.95,2012,1.85
284,Corinthians,Brazil,2012-07-19,BR1,1,3,0,Flamengo RJ,2.9,3.3,2.4,2.08,2012,1.73
285,Sport Recife,Brazil,2012-07-19,BR1,1,1,3,Gremio,8.5,4.75,1.36,1.6,2012,2.29
286,Ponte Preta,Brazil,2012-07-19,BR1,1,0,3,Nautico,3.2,3.4,2.2,1.8,2012,2.0
287,Cruzeiro,Brazil,2012-07-19,BR1,1,2,0,Portuguesa,2.8,3.3,2.5,2.04,2012,1.75
288,Botafogo RJ,Brazil,2012-07-19,BR1,1,0,0,Santos,3.2,3.4,2.2,1.85,2012,1.95
289,Vasco,Brazil,2012-07-19,BR1,1,1,0,Sao Paulo,4.2,3.6,1.83,1.95,2012,1.85
290,Flamengo RJ,Brazil,2012-07-15,BR1,1,2,1,Bahia,3.0,3.3,2.29,2.0,2012,1.8
291,Fluminense,Brazil,2012-07-15,BR1,1,1,1,Botafogo RJ,2.7,3.4,2.5,1.95,2012,1.85
292,Gremio,Brazil,2012-07-15,BR1,1,3,1,Cruzeiro,4.2,3.5,1.85,1.95,2012,1.85
293,Santos,Brazil,2012-07-15,BR1,1,0,0,Internacional,4.0,3.4,1.91,2.08,2012,1.73
294,Sao Paulo,Brazil,2012-07-15,BR1,1,1,1,Palmeiras,2.75,3.2,2.63,2.2,2012,1.65
295,Coritiba,Brazil,2012-07-15,BR1,1,1,4,Ponte Preta,3.2,3.3,2.2,2.04,2012,1.75
296,Portuguesa,Brazil,2012-07-15,BR1,1,1,2,Sport Recife,3.2,3.4,2.2,1.95,2012,1.85
297,Atletico GO,Brazil,2012-07-15,BR1,1,0,1,Vasco,5.5,3.8,1.62,1.7,2012,2.1
298,Nautico,Brazil,2012-07-14,BR1,1,1,2,Corinthians,7.5,4.5,1.4,1.85,2012,1.95
299,Atletico-MG,Brazil,2012-07-14,BR1,1,4,3,Figueirense,2.63,3.4,2.54,1.95,2012,1.85
300,Botafogo RJ,Brazil,2012-07-12,BR1,1,3,1,Corinthians,3.75,3.4,2.0,2.1,2012,1.7
301,Nautico,Brazil,2012-07-08,BR1,1,1,0,Atletico GO,5.0,4.09,1.62,1.8,2012,2.0
302,Portuguesa,Brazil,2012-07-08,BR1,1,0,2,Atletico-MG,7.5,4.5,1.4,1.6,2012,2.29
303,Vasco,Brazil,2012-07-08,BR1,1,1,1,Figueirense,3.0,3.4,2.29,2.04,2012,1.75
304,Flamengo RJ,Brazil,2012-07-08,BR1,1,0,1,Fluminense,3.75,3.5,1.95,1.95,2012,1.85
305,Palmeiras,Brazil,2012-07-08,BR1,1,0,1,Ponte Preta,3.3,3.25,2.2,2.15,2012,1.67
306,Gremio,Brazil,2012-07-08,BR1,1,2,4,Santos,4.0,3.4,1.91,1.95,2012,1.85
307,Coritiba,Brazil,2012-07-08,BR1,1,1,3,Sao Paulo,7.5,4.2,1.44,1.75,2012,2.04
308,Corinthians,Brazil,2012-07-08,BR1,1,1,1,Sport Recife,3.1,3.3,2.29,2.08,2012,1.73
309,Bahia,Brazil,2012-07-07,BR1,1,0,3,Botafogo RJ,6.0,4.09,1.53,1.67,2012,2.15
310,Cruzeiro,Brazil,2012-07-07,BR1,1,1,2,Internacional,4.5,3.5,1.8,1.85,2012,1.95
311,Internacional,Brazil,2012-07-01,BR1,1,1,1,Bahia,2.38,3.2,3.0,2.08,2012,1.73
312,Sport Recife,Brazil,2012-07-01,BR1,1,3,2,Coritiba,5.0,3.8,1.65,1.95,2012,1.85
313,Atletico GO,Brazil,2012-07-01,BR1,1,2,3,Flamengo RJ,4.75,3.75,1.7,1.7,2012,2.1
314,Atletico-MG,Brazil,2012-07-01,BR1,1,1,0,Gremio,3.75,3.5,1.95,1.95,2012,1.85
315,Figueirense,Brazil,2012-07-01,BR1,1,1,3,Palmeiras,4.0,3.3,1.95,2.04,2012,1.75
316,Santos,Brazil,2012-07-01,BR1,1,0,0,Portuguesa,2.0,3.4,3.75,2.04,2012,1.75
317,Sao Paulo,Brazil,2012-06-30,BR1,1,3,2,Cruzeiro,3.75,3.4,2.0,2.08,2012,1.73
318,Fluminense,Brazil,2012-06-30,BR1,1,2,0,Nautico,2.29,3.4,3.0,2.15,2012,1.67
319,Ponte Preta,Brazil,2012-06-30,BR1,1,2,3,Vasco,6.5,4.0,1.5,1.73,2012,2.08
320,Fluminense,Brazil,2012-06-24,BR1,1,4,1,Atletico GO,2.5,3.25,2.8,2.0,2012,1.8
321,Nautico,Brazil,2012-06-24,BR1,1,1,5,Atletico-MG,9.0,5.0,1.33,1.6,2012,2.29
322,Ponte Preta,Brazil,2012-06-24,BR1,1,2,1,Botafogo RJ,5.5,3.75,1.62,1.7,2012,2.1
323,Palmeiras,Brazil,2012-06-24,BR1,1,1,2,Corinthians,2.63,3.25,2.63,2.35,2012,1.57
324,Bahia,Brazil,2012-06-24,BR1,1,1,1,Figueirense,6.0,3.75,1.57,1.7,2012,2.1
325,Flamengo RJ,Brazil,2012-06-24,BR1,1,0,2,Gremio,5.5,3.75,1.62,1.85,2012,1.95
326,Coritiba,Brazil,2012-06-24,BR1,1,2,2,Santos,5.5,4.0,1.57,1.85,2012,1.95
327,Internacional,Brazil,2012-06-24,BR1,1,2,0,Sport Recife,2.25,3.25,3.25,2.15,2012,1.67
328,Sao Paulo,Brazil,2012-06-23,BR1,1,0,1,Portuguesa,2.2,3.4,3.2,2.0,2012,1.8
329,Cruzeiro,Brazil,2012-06-23,BR1,1,3,1,Vasco,4.75,3.6,1.75,1.85,2012,1.95
330,Sport Recife,Brazil,2012-06-17,BR1,1,1,2,Bahia,4.0,3.4,1.91,2.04,2012,1.75
331,Atletico GO,Brazil,2012-06-17,BR1,1,0,3,Coritiba,4.33,3.5,1.83,1.85,2012,1.95
332,Santos,Brazil,2012-06-17,BR1,1,0,1,Flamengo RJ,5.0,3.75,1.67,1.85,2012,1.95
333,Portuguesa,Brazil,2012-06-17,BR1,1,1,4,Fluminense,6.5,4.2,1.5,1.75,2012,2.04
334,Gremio,Brazil,2012-06-17,BR1,1,0,1,Nautico,2.7,3.4,2.5,1.85,2012,1.95
335,Vasco,Brazil,2012-06-17,BR1,1,1,1,Palmeiras,3.0,3.25,2.38,2.08,2012,1.73
336,Corinthians,Brazil,2012-06-17,BR1,1,0,1,Ponte Preta,3.4,3.2,2.2,2.25,2012,1.62
337,Atletico-MG,Brazil,2012-06-17,BR1,1,0,1,Sao Paulo,3.5,3.25,2.1,1.85,2012,1.95
338,Figueirense,Brazil,2012-06-16,BR1,1,0,1,Cruzeiro,4.75,3.6,1.73,1.95,2012,1.85
339,Botafogo RJ,Brazil,2012-06-16,BR1,1,2,1,Internacional,6.5,3.8,1.55,1.73,2012,2.08
340,Vasco,Brazil,2012-06-10,BR1,1,2,1,Bahia,2.38,3.25,3.0,2.0,2012,1.8
341,Sport Recife,Brazil,2012-06-10,BR1,1,0,1,Cruzeiro,6.0,4.0,1.53,1.75,2012,2.04
342,Ponte Preta,Brazil,2012-06-10,BR1,1,0,0,Figueirense,4.5,3.75,1.75,1.85,2012,1.95
343,Internacional,Brazil,2012-06-10,BR1,1,0,0,Fluminense,4.5,3.3,1.85,2.29,2012,1.6
344,Corinthians,Brazil,2012-06-10,BR1,1,0,2,Gremio,7.0,4.0,1.5,1.9,2012,1.9
345,Botafogo RJ,Brazil,2012-06-10,BR1,1,2,3,Nautico,3.0,3.5,2.25,1.65,2012,2.2
346,Atletico-MG,Brazil,2012-06-10,BR1,1,1,0,Palmeiras,3.8,3.3,2.0,2.0,2012,1.8
347,Atletico GO,Brazil,2012-06-10,BR1,1,0,2,Portuguesa,3.6,3.3,2.04,2.04,2012,1.75
348,Santos,Brazil,2012-06-10,BR1,1,0,1,Sao Paulo,4.33,3.6,1.8,2.08,2012,1.73
349,Coritiba,Brazil,2012-06-09,BR1,1,1,3,Flamengo RJ,3.75,3.4,2.0,1.8,2012,2.0
350,Cruzeiro,Brazil,2012-06-08,BR1,1,3,2,Botafogo RJ,3.3,3.4,2.15,1.8,2012,2.0
351,Figueirense,Brazil,2012-06-08,BR1,1,1,1,Corinthians,5.5,4.0,1.57,1.9,2012,1.9
352,Gremio,Brazil,2012-06-07,BR1,1,1,0,Atletico GO,3.1,3.3,2.29,1.95,2012,1.85
353,Bahia,Brazil,2012-06-07,BR1,1,1,1,Atletico-MG,8.5,4.5,1.4,1.67,2012,2.15
354,Portuguesa,Brazil,2012-06-07,BR1,1,0,2,Coritiba,5.0,3.75,1.67,1.8,2012,2.0
355,Sao Paulo,Brazil,2012-06-07,BR1,1,0,1,Internacional,4.5,3.5,1.8,1.95,2012,1.85
356,Flamengo RJ,Brazil,2012-06-07,BR1,1,2,2,Ponte Preta,2.8,3.3,2.5,2.0,2012,1.8
357,Fluminense,Brazil,2012-06-07,BR1,1,1,1,Santos,3.4,3.2,2.2,2.29,2012,1.6
358,Palmeiras,Brazil,2012-06-07,BR1,1,1,2,Sport Recife,2.75,3.2,2.6,2.15,2012,1.67
359,Nautico,Brazil,2012-06-07,BR1,1,2,4,Vasco,8.5,4.75,1.36,1.67,2012,2.15
360,Corinthians,Brazil,2012-05-27,BR1,1,0,1,Atletico-MG,3.75,3.4,2.0,2.1,2012,1.7
361,Botafogo RJ,Brazil,2012-05-27,BR1,1,3,2,Coritiba,4.5,3.75,1.73,1.73,2012,2.08
362,Figueirense,Brazil,2012-05-27,BR1,1,2,2,Fluminense,5.5,3.8,1.6,1.95,2012,1.85
363,Palmeiras,Brazil,2012-05-27,BR1,1,0,1,Gremio,3.75,3.4,2.0,2.0,2012,1.8
364,Cruzeiro,Brazil,2012-05-27,BR1,1,0,0,Nautico,2.4,3.3,2.9,2.1,2012,1.7
365,Sport Recife,Brazil,2012-05-27,BR1,1,0,0,Santos,8.0,4.5,1.4,1.73,2012,2.08
366,Bahia,Brazil,2012-05-27,BR1,1,0,1,Sao Paulo,7.5,4.2,1.44,1.67,2012,2.15
367,Ponte Preta,Brazil,2012-05-26,BR1,1,1,1,Atletico GO,5.5,3.8,1.62,1.8,2012,2.0
368,Internacional,Brazil,2012-05-26,BR1,1,3,3,Flamengo RJ,3.5,3.3,2.1,2.15,2012,1.67
369,Vasco,Brazil,2012-05-26,BR1,1,1,0,Portuguesa,2.63,3.3,2.63,2.0,2012,1.8
370,Santos,Brazil,2012-05-20,BR1,1,0,0,Bahia,3.0,3.4,2.29,2.1,2012,1.7
371,Sao Paulo,Brazil,2012-05-20,BR1,1,2,4,Botafogo RJ,3.0,3.25,2.38,1.9,2012,1.9
372,Fluminense,Brazil,2012-05-20,BR1,1,1,0,Corinthians,4.2,3.5,1.85,2.15,2012,1.67
373,Atletico GO,Brazil,2012-05-20,BR1,1,0,0,Cruzeiro,4.5,3.5,1.8,1.8,2012,2.0
374,Nautico,Brazil,2012-05-20,BR1,1,1,2,Figueirense,6.5,3.75,1.55,2.08,2012,1.73
375,Coritiba,Brazil,2012-05-20,BR1,1,0,2,Internacional,5.25,3.5,1.7,2.04,2012,1.75
376,Atletico-MG,Brazil,2012-05-20,BR1,1,1,0,Ponte Preta,2.4,3.25,2.9,1.8,2012,2.0
377,Gremio,Brazil,2012-05-20,BR1,1,1,2,Vasco,3.3,3.3,2.2,2.08,2012,1.73
378,Portuguesa,Brazil,2012-05-19,BR1,1,1,1,Palmeiras,4.75,3.75,1.7,1.85,2012,1.95
379,Flamengo RJ,Brazil,2012-05-19,BR1,1,1,1,Sport Recife,2.6,3.4,2.63,1.95,2012,1.85
