,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
312,Fortaleza,Brazil,2003-07-23,BR1,1,1,4,Parana,,,,,2003,
313,Cruzeiro,Brazil,2003-07-23,BR1,1,0,3,Paysandu PA,,,,,2003,
314,Goias,Brazil,2003-07-23,BR1,1,3,3,Santos,,,,,2003,
315,Bahia,Brazil,2003-07-20,BR1,1,1,2,Atletico-PR,,,,,2003,
316,Flamengo RJ,Brazil,2003-07-20,BR1,1,3,4,Criciuma,,,,,2003,
317,Parana,Brazil,2003-07-20,BR1,1,1,5,Cruzeiro,,,,,2003,
318,Sao Caetano,Brazil,2003-07-20,BR1,1,1,2,Goias,,,,,2003,
319,Paysandu PA,Brazil,2003-07-20,BR1,1,0,2,Juventude,,,,,2003,
320,Coritiba,Brazil,2003-07-20,BR1,1,1,1,Ponte Preta,,,,,2003,
321,Gremio,Brazil,2003-07-20,BR1,1,0,2,Vasco,,,,,2003,
322,Sao Paulo,Brazil,2003-07-20,BR1,1,2,0,Vitoria,,,,,2003,
323,Guarani,Brazil,2003-07-19,BR1,1,0,1,Corinthians,,,,,2003,
324,Santos,Brazil,2003-07-19,BR1,1,4,1,Fluminense,,,,,2003,
325,Atletico-MG,Brazil,2003-07-19,BR1,1,3,4,Fortaleza,,,,,2003,
326,Figueirense,Brazil,2003-07-19,BR1,1,0,3,Internacional,,,,,2003,
327,Fluminense,Brazil,2003-07-17,BR1,1,0,3,Coritiba,,,,,2003,
328,Gremio,Brazil,2003-07-17,BR1,1,1,1,Paysandu PA,,,,,2003,
329,Atletico-PR,Brazil,2003-07-17,BR1,1,0,2,Sao Paulo,,,,,2003,
330,Sao Caetano,Brazil,2003-07-16,BR1,1,0,0,Bahia,,,,,2003,
331,Vasco,Brazil,2003-07-16,BR1,1,1,4,Cruzeiro,,,,,2003,
332,Fortaleza,Brazil,2003-07-16,BR1,1,2,0,Flamengo RJ,,,,,2003,
333,Corinthians,Brazil,2003-07-16,BR1,1,1,1,Goias,,,,,2003,
334,Vitoria,Brazil,2003-07-16,BR1,1,2,2,Guarani,,,,,2003,
335,Atletico-MG,Brazil,2003-07-16,BR1,1,3,3,Internacional,,,,,2003,
336,Figueirense,Brazil,2003-07-16,BR1,1,2,1,Juventude,,,,,2003,
337,Ponte Preta,Brazil,2003-07-16,BR1,1,1,2,Santos,,,,,2003,
338,Flamengo RJ,Brazil,2003-07-13,BR1,1,0,1,Atletico-MG,,,,,2003,
339,Coritiba,Brazil,2003-07-13,BR1,1,1,0,Corinthians,,,,,2003,
340,Juventude,Brazil,2003-07-13,BR1,1,0,3,Criciuma,,,,,2003,
341,Parana,Brazil,2003-07-13,BR1,1,2,4,Figueirense,,,,,2003,
342,Sao Paulo,Brazil,2003-07-13,BR1,1,3,1,Fluminense,,,,,2003,
343,Cruzeiro,Brazil,2003-07-13,BR1,1,1,0,Gremio,,,,,2003,
344,Bahia,Brazil,2003-07-13,BR1,1,0,1,Ponte Preta,,,,,2003,
345,Guarani,Brazil,2003-07-13,BR1,1,2,0,Sao Caetano,,,,,2003,
346,Santos,Brazil,2003-07-13,BR1,1,0,2,Vitoria,,,,,2003,
347,Goias,Brazil,2003-07-12,BR1,1,0,0,Atletico-PR,,,,,2003,
348,Internacional,Brazil,2003-07-12,BR1,1,0,3,Fortaleza,,,,,2003,
349,Paysandu PA,Brazil,2003-07-12,BR1,1,2,0,Vasco,,,,,2003,
350,Atletico-MG,Brazil,2003-07-10,BR1,1,0,1,Criciuma,,,,,2003,
351,Gremio,Brazil,2003-07-10,BR1,1,1,3,Parana,,,,,2003,
352,Fluminense,Brazil,2003-07-10,BR1,1,0,3,Ponte Preta,,,,,2003,
353,Guarani,Brazil,2003-07-09,BR1,1,0,2,Bahia,,,,,2003,
354,Santos,Brazil,2003-07-09,BR1,1,1,1,Corinthians,,,,,2003,
355,Sao Paulo,Brazil,2003-07-09,BR1,1,2,0,Coritiba,,,,,2003,
356,Fortaleza,Brazil,2003-07-09,BR1,1,0,2,Cruzeiro,,,,,2003,
357,Juventude,Brazil,2003-07-09,BR1,1,1,2,Flamengo RJ,,,,,2003,
358,Vitoria,Brazil,2003-07-09,BR1,1,1,1,Goias,,,,,2003,
359,Vasco,Brazil,2003-07-09,BR1,1,1,2,Internacional,,,,,2003,
360,Figueirense,Brazil,2003-07-09,BR1,1,0,1,Paysandu PA,,,,,2003,
361,Atletico-PR,Brazil,2003-07-09,BR1,1,0,0,Sao Caetano,,,,,2003,
362,Paysandu PA,Brazil,2003-07-06,BR1,1,2,3,Atletico-MG,,,,,2003,
363,Corinthians,Brazil,2003-07-06,BR1,1,1,3,Atletico-PR,,,,,2003,
364,Bahia,Brazil,2003-07-06,BR1,1,0,1,Fluminense,,,,,2003,
365,Criciuma,Brazil,2003-07-06,BR1,1,1,0,Fortaleza,,,,,2003,
366,Flamengo RJ,Brazil,2003-07-06,BR1,1,0,2,Gremio,,,,,2003,
367,Goias,Brazil,2003-07-06,BR1,1,2,3,Guarani,,,,,2003,
368,Internacional,Brazil,2003-07-06,BR1,1,1,1,Juventude,,,,,2003,
369,Coritiba,Brazil,2003-07-06,BR1,1,1,3,Santos,,,,,2003,
370,Ponte Preta,Brazil,2003-07-06,BR1,1,4,1,Vitoria,,,,,2003,
371,Cruzeiro,Brazil,2003-07-05,BR1,1,0,1,Figueirense,,,,,2003,
372,Sao Caetano,Brazil,2003-07-05,BR1,1,1,1,Sao Paulo,,,,,2003,
373,Parana,Brazil,2003-07-05,BR1,1,4,1,Vasco,,,,,2003,
374,Fluminense,Brazil,2003-06-29,BR1,1,0,1,Corinthians,,,,,2003,
375,Paysandu PA,Brazil,2003-06-29,BR1,1,0,2,Criciuma,,,,,2003,
376,Internacional,Brazil,2003-06-29,BR1,1,2,3,Cruzeiro,,,,,2003,
377,Sao Paulo,Brazil,2003-06-29,BR1,1,1,0,Guarani,,,,,2003,
378,Atletico-MG,Brazil,2003-06-29,BR1,1,1,1,Parana,,,,,2003,
379,Atletico-PR,Brazil,2003-06-29,BR1,1,0,1,Vitoria,,,,,2003,
380,Sao Caetano,Brazil,2003-06-28,BR1,1,0,2,Coritiba,,,,,2003,
381,Figueirense,Brazil,2003-06-28,BR1,1,2,0,Flamengo RJ,,,,,2003,
382,Vasco,Brazil,2003-06-28,BR1,1,1,0,Fortaleza,,,,,2003,
383,Juventude,Brazil,2003-06-28,BR1,1,4,1,Gremio,,,,,2003,
384,Bahia,Brazil,2003-06-28,BR1,1,0,4,Santos,,,,,2003,
385,Fortaleza,Brazil,2003-06-22,BR1,1,2,2,Figueirense,,,,,2003,
386,Guarani,Brazil,2003-06-22,BR1,1,2,5,Fluminense,,,,,2003,
387,Cruzeiro,Brazil,2003-06-22,BR1,1,1,0,Juventude,,,,,2003,
388,Flamengo RJ,Brazil,2003-06-22,BR1,1,2,2,Paysandu PA,,,,,2003,
389,Corinthians,Brazil,2003-06-22,BR1,1,3,3,Ponte Preta,,,,,2003,
390,Vitoria,Brazil,2003-06-22,BR1,1,1,2,Sao Caetano,,,,,2003,
391,Gremio,Brazil,2003-06-21,BR1,1,2,3,Atletico-MG,,,,,2003,
392,Parana,Brazil,2003-06-21,BR1,1,1,2,Internacional,,,,,2003,
393,Goias,Brazil,2003-06-21,BR1,1,0,1,Sao Paulo,,,,,2003,
394,Criciuma,Brazil,2003-06-21,BR1,1,0,2,Vasco,,,,,2003,
395,Coritiba,Brazil,2003-06-19,BR1,1,2,2,Bahia,,,,,2003,
396,Cruzeiro,Brazil,2003-06-18,BR1,1,0,3,Flamengo RJ,,,,,2003,
397,Vitoria,Brazil,2003-06-15,BR1,1,1,2,Bahia,,,,,2003,
398,Sao Paulo,Brazil,2003-06-15,BR1,1,2,1,Corinthians,,,,,2003,
399,Figueirense,Brazil,2003-06-15,BR1,1,0,1,Criciuma,,,,,2003,
400,Atletico-MG,Brazil,2003-06-15,BR1,1,0,0,Cruzeiro,,,,,2003,
401,Paysandu PA,Brazil,2003-06-15,BR1,1,2,1,Fortaleza,,,,,2003,
402,Internacional,Brazil,2003-06-15,BR1,1,0,0,Gremio,,,,,2003,
403,Juventude,Brazil,2003-06-15,BR1,1,2,1,Parana,,,,,2003,
404,Sao Caetano,Brazil,2003-06-15,BR1,1,1,0,Santos,,,,,2003,
405,Flamengo RJ,Brazil,2003-06-15,BR1,1,2,1,Vasco,,,,,2003,
406,Atletico-PR,Brazil,2003-06-14,BR1,1,0,2,Coritiba,,,,,2003,
407,Goias,Brazil,2003-06-14,BR1,1,3,2,Fluminense,,,,,2003,
408,Guarani,Brazil,2003-06-14,BR1,1,2,0,Ponte Preta,,,,,2003,
409,Ponte Preta,Brazil,2003-06-08,BR1,1,2,4,Atletico-PR,,,,,2003,
410,Internacional,Brazil,2003-06-08,BR1,1,0,1,Criciuma,,,,,2003,
411,Coritiba,Brazil,2003-06-08,BR1,1,2,1,Goias,,,,,2003,
412,Vasco,Brazil,2003-06-08,BR1,1,0,0,Juventude,,,,,2003,
413,Parana,Brazil,2003-06-08,BR1,1,0,3,Paysandu PA,,,,,2003,
414,Corinthians,Brazil,2003-06-08,BR1,1,0,1,Sao Caetano,,,,,2003,
415,Bahia,Brazil,2003-06-08,BR1,1,2,2,Sao Paulo,,,,,2003,
416,Figueirense,Brazil,2003-06-07,BR1,1,1,1,Atletico-MG,,,,,2003,
417,Fortaleza,Brazil,2003-06-07,BR1,1,1,3,Gremio,,,,,2003,
418,Santos,Brazil,2003-06-07,BR1,1,2,1,Guarani,,,,,2003,
419,Fluminense,Brazil,2003-06-07,BR1,1,1,2,Vitoria,,,,,2003,
420,Goias,Brazil,2003-06-01,BR1,1,1,2,Bahia,,,,,2003,
421,Vitoria,Brazil,2003-06-01,BR1,1,0,4,Corinthians,,,,,2003,
422,Gremio,Brazil,2003-06-01,BR1,1,1,2,Figueirense,,,,,2003,
423,Juventude,Brazil,2003-06-01,BR1,1,1,3,Fortaleza,,,,,2003,
424,Flamengo RJ,Brazil,2003-06-01,BR1,1,2,6,Parana,,,,,2003,
425,Sao Paulo,Brazil,2003-06-01,BR1,1,2,3,Santos,,,,,2003,
426,Atletico-MG,Brazil,2003-06-01,BR1,1,2,2,Vasco,,,,,2003,
427,Guarani,Brazil,2003-05-31,BR1,1,2,3,Coritiba,,,,,2003,
428,Criciuma,Brazil,2003-05-31,BR1,1,0,2,Cruzeiro,,,,,2003,
429,Atletico-PR,Brazil,2003-05-31,BR1,1,1,2,Fluminense,,,,,2003,
430,Paysandu PA,Brazil,2003-05-31,BR1,1,1,2,Internacional,,,,,2003,
431,Sao Caetano,Brazil,2003-05-31,BR1,1,0,0,Ponte Preta,,,,,2003,
432,Flamengo RJ,Brazil,2003-05-25,BR1,1,1,4,Atletico-PR,,,,,2003,
433,Bahia,Brazil,2003-05-25,BR1,1,0,1,Figueirense,,,,,2003,
434,Criciuma,Brazil,2003-05-25,BR1,1,2,0,Goias,,,,,2003,
435,Sao Paulo,Brazil,2003-05-25,BR1,1,2,1,Gremio,,,,,2003,
436,Fortaleza,Brazil,2003-05-25,BR1,1,1,2,Guarani,,,,,2003,
437,Coritiba,Brazil,2003-05-25,BR1,1,3,1,Paysandu PA,,,,,2003,
438,Internacional,Brazil,2003-05-25,BR1,1,1,2,Santos,,,,,2003,
439,Cruzeiro,Brazil,2003-05-25,BR1,1,1,2,Vitoria,,,,,2003,
440,Fluminense,Brazil,2003-05-24,BR1,1,0,3,Atletico-MG,,,,,2003,
441,Juventude,Brazil,2003-05-24,BR1,1,0,3,Corinthians,,,,,2003,
442,Sao Caetano,Brazil,2003-05-24,BR1,1,1,1,Parana,,,,,2003,
443,Ponte Preta,Brazil,2003-05-24,BR1,1,0,1,Vasco,,,,,2003,
444,Paysandu PA,Brazil,2003-05-18,BR1,1,0,2,Bahia,,,,,2003,
445,Vasco,Brazil,2003-05-18,BR1,1,1,1,Coritiba,,,,,2003,
446,Vitoria,Brazil,2003-05-18,BR1,1,1,1,Criciuma,,,,,2003,
447,Corinthians,Brazil,2003-05-18,BR1,1,1,1,Cruzeiro,,,,,2003,
448,Guarani,Brazil,2003-05-18,BR1,1,1,1,Flamengo RJ,,,,,2003,
449,Goias,Brazil,2003-05-18,BR1,1,0,1,Fortaleza,,,,,2003,
450,Atletico-PR,Brazil,2003-05-18,BR1,1,1,1,Internacional,,,,,2003,
451,Gremio,Brazil,2003-05-18,BR1,1,1,2,Ponte Preta,,,,,2003,
452,Parana,Brazil,2003-05-18,BR1,1,0,2,Sao Paulo,,,,,2003,
453,Figueirense,Brazil,2003-05-17,BR1,1,0,3,Fluminense,,,,,2003,
454,Santos,Brazil,2003-05-17,BR1,1,1,1,Juventude,,,,,2003,
455,Atletico-MG,Brazil,2003-05-17,BR1,1,0,2,Sao Caetano,,,,,2003,
456,Sao Paulo,Brazil,2003-05-11,BR1,1,2,2,Atletico-MG,,,,,2003,
457,Juventude,Brazil,2003-05-11,BR1,1,0,2,Atletico-PR,,,,,2003,
458,Sao Caetano,Brazil,2003-05-11,BR1,1,0,3,Figueirense,,,,,2003,
459,Coritiba,Brazil,2003-05-11,BR1,1,0,1,Gremio,,,,,2003,
460,Internacional,Brazil,2003-05-11,BR1,1,0,3,Guarani,,,,,2003,
461,Fluminense,Brazil,2003-05-11,BR1,1,2,2,Paysandu PA,,,,,2003,
462,Bahia,Brazil,2003-05-11,BR1,1,1,1,Vasco,,,,,2003,
463,Fortaleza,Brazil,2003-05-11,BR1,1,1,2,Vitoria,,,,,2003,
464,Criciuma,Brazil,2003-05-10,BR1,1,0,3,Corinthians,,,,,2003,
465,Flamengo RJ,Brazil,2003-05-10,BR1,1,1,1,Goias,,,,,2003,
466,Ponte Preta,Brazil,2003-05-10,BR1,1,2,3,Parana,,,,,2003,
467,Cruzeiro,Brazil,2003-05-10,BR1,1,2,0,Santos,,,,,2003,
468,Parana,Brazil,2003-05-04,BR1,1,1,2,Coritiba,,,,,2003,
469,Santos,Brazil,2003-05-04,BR1,1,3,1,Criciuma,,,,,2003,
470,Vasco,Brazil,2003-05-04,BR1,1,0,0,Fluminense,,,,,2003,
471,Corinthians,Brazil,2003-05-04,BR1,1,2,1,Fortaleza,,,,,2003,
472,Goias,Brazil,2003-05-04,BR1,1,1,2,Internacional,,,,,2003,
473,Guarani,Brazil,2003-05-04,BR1,1,1,1,Juventude,,,,,2003,
474,Atletico-MG,Brazil,2003-05-04,BR1,1,0,1,Ponte Preta,,,,,2003,
475,Paysandu PA,Brazil,2003-05-04,BR1,1,0,2,Sao Caetano,,,,,2003,
476,Figueirense,Brazil,2003-05-04,BR1,1,2,3,Sao Paulo,,,,,2003,
477,Gremio,Brazil,2003-05-03,BR1,1,1,2,Bahia,,,,,2003,
478,Atletico-PR,Brazil,2003-05-03,BR1,1,2,5,Cruzeiro,,,,,2003,
479,Vitoria,Brazil,2003-05-03,BR1,1,1,2,Flamengo RJ,,,,,2003,
480,Criciuma,Brazil,2003-04-27,BR1,1,2,5,Atletico-PR,,,,,2003,
481,Flamengo RJ,Brazil,2003-04-27,BR1,1,1,1,Corinthians,,,,,2003,
482,Ponte Preta,Brazil,2003-04-27,BR1,1,0,0,Figueirense,,,,,2003,
483,Juventude,Brazil,2003-04-27,BR1,1,0,7,Goias,,,,,2003,
484,Fluminense,Brazil,2003-04-27,BR1,1,1,0,Gremio,,,,,2003,
485,Sao Paulo,Brazil,2003-04-27,BR1,1,2,5,Paysandu PA,,,,,2003,
486,Fortaleza,Brazil,2003-04-27,BR1,1,0,4,Santos,,,,,2003,
487,Sao Caetano,Brazil,2003-04-27,BR1,1,0,1,Vasco,,,,,2003,
488,Coritiba,Brazil,2003-04-26,BR1,1,2,1,Atletico-MG,,,,,2003,
489,Cruzeiro,Brazil,2003-04-26,BR1,1,1,1,Guarani,,,,,2003,
490,Bahia,Brazil,2003-04-26,BR1,1,1,3,Parana,,,,,2003,
491,Internacional,Brazil,2003-04-26,BR1,1,3,0,Vitoria,,,,,2003,
492,Figueirense,Brazil,2003-04-21,BR1,1,0,1,Coritiba,,,,,2003,
493,Guarani,Brazil,2003-04-20,BR1,1,0,1,Criciuma,,,,,2003,
494,Goias,Brazil,2003-04-20,BR1,1,1,4,Cruzeiro,,,,,2003,
495,Parana,Brazil,2003-04-20,BR1,1,0,0,Fluminense,,,,,2003,
496,Atletico-PR,Brazil,2003-04-20,BR1,1,0,1,Fortaleza,,,,,2003,
497,Corinthians,Brazil,2003-04-20,BR1,1,1,2,Internacional,,,,,2003,
498,Vitoria,Brazil,2003-04-20,BR1,1,1,1,Juventude,,,,,2003,
499,Paysandu PA,Brazil,2003-04-20,BR1,1,4,4,Ponte Preta,,,,,2003,
500,Vasco,Brazil,2003-04-20,BR1,1,1,3,Sao Paulo,,,,,2003,
501,Atletico-MG,Brazil,2003-04-19,BR1,1,4,2,Bahia,,,,,2003,
502,Santos,Brazil,2003-04-19,BR1,1,2,0,Flamengo RJ,,,,,2003,
503,Gremio,Brazil,2003-04-19,BR1,1,1,1,Sao Caetano,,,,,2003,
504,Internacional,Brazil,2003-04-17,BR1,1,1,3,Fluminense,,,,,2003,
505,Goias,Brazil,2003-04-17,BR1,1,1,3,Parana,,,,,2003,
506,Fortaleza,Brazil,2003-04-17,BR1,1,1,3,Sao Paulo,,,,,2003,
507,Guarani,Brazil,2003-04-16,BR1,1,2,3,Atletico-MG,,,,,2003,
508,Juventude,Brazil,2003-04-16,BR1,1,1,3,Bahia,,,,,2003,
509,Cruzeiro,Brazil,2003-04-16,BR1,1,4,3,Coritiba,,,,,2003,
510,Atletico-PR,Brazil,2003-04-16,BR1,1,1,1,Figueirense,,,,,2003,
511,Vitoria,Brazil,2003-04-16,BR1,1,1,2,Gremio,,,,,2003,
512,Criciuma,Brazil,2003-04-16,BR1,1,1,1,Ponte Preta,,,,,2003,
513,Flamengo RJ,Brazil,2003-04-16,BR1,1,1,1,Sao Caetano,,,,,2003,
514,Corinthians,Brazil,2003-04-16,BR1,1,2,2,Vasco,,,,,2003,
515,Sao Paulo,Brazil,2003-04-13,BR1,1,1,1,Criciuma,,,,,2003,
516,Ponte Preta,Brazil,2003-04-13,BR1,1,0,3,Cruzeiro,,,,,2003,
517,Fluminense,Brazil,2003-04-13,BR1,1,1,4,Flamengo RJ,,,,,2003,
518,Sao Caetano,Brazil,2003-04-13,BR1,1,1,1,Fortaleza,,,,,2003,
519,Gremio,Brazil,2003-04-13,BR1,1,1,1,Goias,,,,,2003,
520,Parana,Brazil,2003-04-13,BR1,1,0,2,Guarani,,,,,2003,
521,Coritiba,Brazil,2003-04-13,BR1,1,1,2,Juventude,,,,,2003,
522,Vasco,Brazil,2003-04-13,BR1,1,1,2,Vitoria,,,,,2003,
523,Atletico-MG,Brazil,2003-04-12,BR1,1,2,1,Atletico-PR,,,,,2003,
524,Paysandu PA,Brazil,2003-04-12,BR1,1,1,6,Corinthians,,,,,2003,
525,Bahia,Brazil,2003-04-12,BR1,1,0,2,Internacional,,,,,2003,
526,Figueirense,Brazil,2003-04-12,BR1,1,0,2,Santos,,,,,2003,
527,Santos,Brazil,2003-04-09,BR1,1,1,2,Paysandu PA,,,,,2003,
528,Flamengo RJ,Brazil,2003-04-06,BR1,1,2,1,Bahia,,,,,2003,
529,Corinthians,Brazil,2003-04-06,BR1,1,3,3,Figueirense,,,,,2003,
530,Atletico-PR,Brazil,2003-04-06,BR1,1,0,3,Parana,,,,,2003,
531,Vitoria,Brazil,2003-04-06,BR1,1,2,1,Paysandu PA,,,,,2003,
532,Juventude,Brazil,2003-04-06,BR1,1,0,1,Ponte Preta,,,,,2003,
533,Criciuma,Brazil,2003-04-06,BR1,1,2,3,Sao Caetano,,,,,2003,
534,Cruzeiro,Brazil,2003-04-06,BR1,1,4,2,Sao Paulo,,,,,2003,
535,Goias,Brazil,2003-04-06,BR1,1,4,6,Vasco,,,,,2003,
536,Santos,Brazil,2003-04-05,BR1,1,0,0,Atletico-MG,,,,,2003,
537,Internacional,Brazil,2003-04-05,BR1,1,1,0,Coritiba,,,,,2003,
538,Fortaleza,Brazil,2003-04-05,BR1,1,1,1,Fluminense,,,,,2003,
539,Guarani,Brazil,2003-04-05,BR1,1,1,3,Gremio,,,,,2003,
540,Atletico-MG,Brazil,2003-03-30,BR1,1,3,0,Corinthians,,,,,2003,
541,Fluminense,Brazil,2003-03-30,BR1,1,0,2,Criciuma,,,,,2003,
542,Sao Caetano,Brazil,2003-03-30,BR1,1,2,2,Cruzeiro,,,,,2003,
543,Coritiba,Brazil,2003-03-30,BR1,1,1,1,Flamengo RJ,,,,,2003,
544,Bahia,Brazil,2003-03-30,BR1,1,0,0,Fortaleza,,,,,2003,
545,Paysandu PA,Brazil,2003-03-30,BR1,1,2,2,Goias,,,,,2003,
546,Ponte Preta,Brazil,2003-03-30,BR1,1,1,1,Internacional,,,,,2003,
547,Sao Paulo,Brazil,2003-03-30,BR1,1,2,2,Juventude,,,,,2003,
548,Parana,Brazil,2003-03-30,BR1,1,2,2,Santos,,,,,2003,
549,Figueirense,Brazil,2003-03-30,BR1,1,1,1,Vitoria,,,,,2003,
550,Gremio,Brazil,2003-03-29,BR1,1,0,2,Atletico-PR,,,,,2003,
551,Vasco,Brazil,2003-03-29,BR1,1,2,4,Guarani,,,,,2003,
