,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
278,Fluminense,Brazil,2004-08-12,BR1,1,2,3,Palmeiras,,,,,2004,
279,Atletico-MG,Brazil,2004-08-12,BR1,1,1,1,Sao Caetano,,,,,2004,
280,Flamengo RJ,Brazil,2004-08-11,BR1,1,0,2,Cruzeiro,,,,,2004,
281,Corinthians,Brazil,2004-08-11,BR1,1,1,0,Figueirense,,,,,2004,
282,Guarani,Brazil,2004-08-11,BR1,1,1,1,Gremio,,,,,2004,
283,Internacional,Brazil,2004-08-11,BR1,1,2,1,Parana,,,,,2004,
284,Juventude,Brazil,2004-08-11,BR1,1,1,0,Paysandu PA,,,,,2004,
285,Vitoria,Brazil,2004-08-11,BR1,1,0,1,Ponte Preta,,,,,2004,
286,Goias,Brazil,2004-08-11,BR1,1,0,4,Sao Paulo,,,,,2004,
287,Santos,Brazil,2004-08-11,BR1,1,3,2,Vasco,,,,,2004,
288,Vasco,Brazil,2004-08-08,BR1,1,0,2,Atletico-PR,,,,,2004,
289,Botafogo RJ,Brazil,2004-08-08,BR1,1,2,2,Corinthians,,,,,2004,
290,Palmeiras,Brazil,2004-08-08,BR1,1,2,1,Criciuma,,,,,2004,
291,Sao Paulo,Brazil,2004-08-08,BR1,1,0,1,Flamengo RJ,,,,,2004,
292,Paysandu PA,Brazil,2004-08-08,BR1,1,0,0,Guarani,,,,,2004,
293,Ponte Preta,Brazil,2004-08-08,BR1,1,2,1,Internacional,,,,,2004,
294,Figueirense,Brazil,2004-08-08,BR1,1,0,0,Juventude,,,,,2004,
295,Cruzeiro,Brazil,2004-08-08,BR1,1,2,3,Vitoria,,,,,2004,
296,Gremio,Brazil,2004-08-07,BR1,1,0,3,Atletico-MG,,,,,2004,
297,Parana,Brazil,2004-08-07,BR1,1,1,3,Fluminense,,,,,2004,
298,Coritiba,Brazil,2004-08-07,BR1,1,2,1,Goias,,,,,2004,
299,Sao Caetano,Brazil,2004-08-07,BR1,1,1,0,Santos,,,,,2004,
300,Juventude,Brazil,2004-08-05,BR1,1,1,0,Botafogo RJ,,,,,2004,
301,Internacional,Brazil,2004-08-05,BR1,1,0,2,Cruzeiro,,,,,2004,
302,Vitoria,Brazil,2004-08-05,BR1,1,1,2,Sao Paulo,,,,,2004,
303,Flamengo RJ,Brazil,2004-08-04,BR1,1,0,1,Coritiba,,,,,2004,
304,Guarani,Brazil,2004-08-04,BR1,1,1,1,Figueirense,,,,,2004,
305,Santos,Brazil,2004-08-04,BR1,1,1,3,Gremio,,,,,2004,
306,Goias,Brazil,2004-08-04,BR1,1,3,0,Palmeiras,,,,,2004,
307,Criciuma,Brazil,2004-08-04,BR1,1,3,0,Parana,,,,,2004,
308,Atletico-MG,Brazil,2004-08-04,BR1,1,1,2,Paysandu PA,,,,,2004,
309,Fluminense,Brazil,2004-08-04,BR1,1,2,3,Ponte Preta,,,,,2004,
310,Atletico-PR,Brazil,2004-08-04,BR1,1,3,0,Sao Caetano,,,,,2004,
311,Corinthians,Brazil,2004-08-04,BR1,1,3,1,Vasco,,,,,2004,
312,Figueirense,Brazil,2004-08-01,BR1,1,1,3,Atletico-MG,,,,,2004,
313,Sao Caetano,Brazil,2004-08-01,BR1,1,0,2,Corinthians,,,,,2004,
314,Ponte Preta,Brazil,2004-08-01,BR1,1,1,3,Criciuma,,,,,2004,
315,Palmeiras,Brazil,2004-08-01,BR1,1,1,0,Flamengo RJ,,,,,2004,
316,Parana,Brazil,2004-08-01,BR1,1,0,3,Goias,,,,,2004,
317,Botafogo RJ,Brazil,2004-08-01,BR1,1,2,0,Guarani,,,,,2004,
318,Sao Paulo,Brazil,2004-08-01,BR1,1,1,1,Internacional,,,,,2004,
319,Vasco,Brazil,2004-08-01,BR1,1,1,1,Juventude,,,,,2004,
320,Paysandu PA,Brazil,2004-08-01,BR1,1,0,6,Santos,,,,,2004,
321,Coritiba,Brazil,2004-08-01,BR1,1,2,2,Vitoria,,,,,2004,
322,Gremio,Brazil,2004-07-31,BR1,1,0,0,Atletico-PR,,,,,2004,
323,Cruzeiro,Brazil,2004-07-31,BR1,1,0,0,Fluminense,,,,,2004,
324,Parana,Brazil,2004-07-29,BR1,1,1,4,Atletico-MG,,,,,2004,
325,Coritiba,Brazil,2004-07-29,BR1,1,2,4,Santos,,,,,2004,
326,Internacional,Brazil,2004-07-29,BR1,1,0,2,Sao Caetano,,,,,2004,
327,Goias,Brazil,2004-07-29,BR1,1,1,3,Vasco,,,,,2004,
328,Ponte Preta,Brazil,2004-07-28,BR1,1,0,4,Atletico-PR,,,,,2004,
329,Flamengo RJ,Brazil,2004-07-28,BR1,1,0,0,Botafogo RJ,,,,,2004,
330,Cruzeiro,Brazil,2004-07-28,BR1,1,0,1,Corinthians,,,,,2004,
331,Fluminense,Brazil,2004-07-28,BR1,1,1,2,Figueirense,,,,,2004,
332,Vitoria,Brazil,2004-07-28,BR1,1,0,4,Gremio,,,,,2004,
333,Palmeiras,Brazil,2004-07-28,BR1,1,0,1,Guarani,,,,,2004,
334,Sao Paulo,Brazil,2004-07-28,BR1,1,2,1,Juventude,,,,,2004,
335,Criciuma,Brazil,2004-07-28,BR1,1,2,2,Paysandu PA,,,,,2004,
336,Botafogo RJ,Brazil,2004-07-24,BR1,1,0,1,Coritiba,,,,,2004,
337,Atletico-PR,Brazil,2004-07-24,BR1,1,1,4,Criciuma,,,,,2004,
338,Sao Caetano,Brazil,2004-07-24,BR1,1,1,0,Cruzeiro,,,,,2004,
339,Atletico-MG,Brazil,2004-07-24,BR1,1,0,0,Flamengo RJ,,,,,2004,
340,Corinthians,Brazil,2004-07-24,BR1,1,0,2,Fluminense,,,,,2004,
341,Santos,Brazil,2004-07-24,BR1,1,3,3,Goias,,,,,2004,
342,Juventude,Brazil,2004-07-24,BR1,1,2,1,Internacional,,,,,2004,
343,Figueirense,Brazil,2004-07-24,BR1,1,0,0,Palmeiras,,,,,2004,
344,Paysandu PA,Brazil,2004-07-24,BR1,1,0,2,Parana,,,,,2004,
345,Gremio,Brazil,2004-07-24,BR1,1,0,1,Ponte Preta,,,,,2004,
346,Vasco,Brazil,2004-07-24,BR1,1,0,1,Sao Paulo,,,,,2004,
347,Guarani,Brazil,2004-07-24,BR1,1,2,3,Vitoria,,,,,2004,
348,Goias,Brazil,2004-07-20,BR1,1,2,0,Atletico-MG,,,,,2004,
349,Fluminense,Brazil,2004-07-20,BR1,1,1,4,Atletico-PR,,,,,2004,
350,Sao Paulo,Brazil,2004-07-20,BR1,1,0,1,Botafogo RJ,,,,,2004,
351,Internacional,Brazil,2004-07-20,BR1,1,0,0,Corinthians,,,,,2004,
352,Coritiba,Brazil,2004-07-20,BR1,1,1,1,Figueirense,,,,,2004,
353,Parana,Brazil,2004-07-20,BR1,1,0,4,Gremio,,,,,2004,
354,Flamengo RJ,Brazil,2004-07-20,BR1,1,1,0,Guarani,,,,,2004,
355,Vitoria,Brazil,2004-07-20,BR1,1,2,3,Juventude,,,,,2004,
356,Palmeiras,Brazil,2004-07-20,BR1,1,0,1,Paysandu PA,,,,,2004,
357,Criciuma,Brazil,2004-07-20,BR1,1,2,5,Santos,,,,,2004,
358,Ponte Preta,Brazil,2004-07-20,BR1,1,1,0,Sao Caetano,,,,,2004,
359,Cruzeiro,Brazil,2004-07-20,BR1,1,2,3,Vasco,,,,,2004,
360,Paysandu PA,Brazil,2004-07-17,BR1,1,1,1,Coritiba,,,,,2004,
361,Atletico-MG,Brazil,2004-07-17,BR1,1,2,4,Criciuma,,,,,2004,
362,Botafogo RJ,Brazil,2004-07-17,BR1,1,2,3,Cruzeiro,,,,,2004,
363,Juventude,Brazil,2004-07-17,BR1,1,1,0,Flamengo RJ,,,,,2004,
364,Santos,Brazil,2004-07-17,BR1,1,0,1,Fluminense,,,,,2004,
365,Guarani,Brazil,2004-07-17,BR1,1,0,2,Goias,,,,,2004,
366,Atletico-PR,Brazil,2004-07-17,BR1,1,0,6,Internacional,,,,,2004,
367,Gremio,Brazil,2004-07-17,BR1,1,0,2,Palmeiras,,,,,2004,
368,Sao Caetano,Brazil,2004-07-17,BR1,1,1,0,Parana,,,,,2004,
369,Vasco,Brazil,2004-07-17,BR1,1,2,3,Ponte Preta,,,,,2004,
370,Figueirense,Brazil,2004-07-17,BR1,1,1,2,Sao Paulo,,,,,2004,
371,Corinthians,Brazil,2004-07-17,BR1,1,1,1,Vitoria,,,,,2004,
372,Vitoria,Brazil,2004-07-13,BR1,1,1,1,Atletico-MG,,,,,2004,
373,Goias,Brazil,2004-07-13,BR1,1,0,6,Atletico-PR,,,,,2004,
374,Palmeiras,Brazil,2004-07-13,BR1,1,1,1,Botafogo RJ,,,,,2004,
375,Criciuma,Brazil,2004-07-13,BR1,1,0,1,Corinthians,,,,,2004,
376,Parana,Brazil,2004-07-13,BR1,1,0,0,Figueirense,,,,,2004,
377,Cruzeiro,Brazil,2004-07-13,BR1,1,3,2,Gremio,,,,,2004,
378,Internacional,Brazil,2004-07-13,BR1,1,1,2,Guarani,,,,,2004,
379,Fluminense,Brazil,2004-07-13,BR1,1,1,2,Juventude,,,,,2004,
380,Ponte Preta,Brazil,2004-07-13,BR1,1,0,3,Paysandu PA,,,,,2004,
381,Flamengo RJ,Brazil,2004-07-13,BR1,1,0,2,Santos,,,,,2004,
382,Sao Paulo,Brazil,2004-07-13,BR1,1,0,0,Sao Caetano,,,,,2004,
383,Coritiba,Brazil,2004-07-13,BR1,1,3,2,Vasco,,,,,2004,
384,Cruzeiro,Brazil,2004-07-10,BR1,1,0,2,Atletico-MG,,,,,2004,
385,Palmeiras,Brazil,2004-07-10,BR1,1,0,0,Atletico-PR,,,,,2004,
386,Parana,Brazil,2004-07-10,BR1,1,0,1,Corinthians,,,,,2004,
387,Criciuma,Brazil,2004-07-10,BR1,1,0,2,Figueirense,,,,,2004,
388,Vasco,Brazil,2004-07-10,BR1,1,1,0,Flamengo RJ,,,,,2004,
389,Sao Caetano,Brazil,2004-07-10,BR1,1,0,1,Fluminense,,,,,2004,
390,Paysandu PA,Brazil,2004-07-10,BR1,1,2,3,Goias,,,,,2004,
391,Gremio,Brazil,2004-07-10,BR1,1,0,2,Internacional,,,,,2004,
392,Coritiba,Brazil,2004-07-10,BR1,1,0,1,Juventude,,,,,2004,
393,Guarani,Brazil,2004-07-10,BR1,1,1,3,Ponte Preta,,,,,2004,
394,Sao Paulo,Brazil,2004-07-10,BR1,1,1,2,Santos,,,,,2004,
395,Botafogo RJ,Brazil,2004-07-10,BR1,1,0,1,Vitoria,,,,,2004,
396,Internacional,Brazil,2004-07-07,BR1,1,1,5,Botafogo RJ,,,,,2004,
397,Corinthians,Brazil,2004-07-07,BR1,1,2,1,Coritiba,,,,,2004,
398,Flamengo RJ,Brazil,2004-07-07,BR1,1,1,1,Criciuma,,,,,2004,
399,Guarani,Brazil,2004-07-07,BR1,1,0,2,Cruzeiro,,,,,2004,
400,Juventude,Brazil,2004-07-07,BR1,1,1,4,Palmeiras,,,,,2004,
401,Atletico-PR,Brazil,2004-07-07,BR1,1,0,1,Parana,,,,,2004,
402,Sao Caetano,Brazil,2004-07-07,BR1,1,0,0,Paysandu PA,,,,,2004,
403,Santos,Brazil,2004-07-07,BR1,1,4,0,Ponte Preta,,,,,2004,
404,Fluminense,Brazil,2004-07-06,BR1,1,0,4,Goias,,,,,2004,
405,Figueirense,Brazil,2004-07-06,BR1,1,2,2,Gremio,,,,,2004,
406,Atletico-MG,Brazil,2004-07-06,BR1,1,0,1,Sao Paulo,,,,,2004,
407,Vitoria,Brazil,2004-07-06,BR1,1,1,3,Vasco,,,,,2004,
408,Santos,Brazil,2004-07-04,BR1,1,3,2,Corinthians,,,,,2004,
409,Coritiba,Brazil,2004-07-04,BR1,1,3,0,Cruzeiro,,,,,2004,
410,Paysandu PA,Brazil,2004-07-04,BR1,1,1,4,Flamengo RJ,,,,,2004,
411,Palmeiras,Brazil,2004-07-04,BR1,1,2,1,Parana,,,,,2004,
412,Botafogo RJ,Brazil,2004-07-04,BR1,1,2,1,Sao Caetano,,,,,2004,
413,Juventude,Brazil,2004-07-03,BR1,1,1,4,Atletico-PR,,,,,2004,
414,Vasco,Brazil,2004-07-03,BR1,1,2,2,Figueirense,,,,,2004,
415,Gremio,Brazil,2004-07-03,BR1,1,0,2,Fluminense,,,,,2004,
416,Atletico-MG,Brazil,2004-07-03,BR1,1,1,1,Guarani,,,,,2004,
417,Criciuma,Brazil,2004-07-03,BR1,1,0,3,Internacional,,,,,2004,
418,Ponte Preta,Brazil,2004-07-03,BR1,1,0,2,Sao Paulo,,,,,2004,
419,Goias,Brazil,2004-07-03,BR1,1,0,0,Vitoria,,,,,2004,
420,Atletico-PR,Brazil,2004-06-27,BR1,1,1,0,Atletico-MG,,,,,2004,
421,Fluminense,Brazil,2004-06-27,BR1,1,3,3,Botafogo RJ,,,,,2004,
422,Sao Caetano,Brazil,2004-06-27,BR1,1,2,3,Goias,,,,,2004,
423,Vasco,Brazil,2004-06-27,BR1,1,3,1,Internacional,,,,,2004,
424,Corinthians,Brazil,2004-06-27,BR1,1,0,1,Juventude,,,,,2004,
425,Sao Paulo,Brazil,2004-06-27,BR1,1,1,2,Palmeiras,,,,,2004,
426,Vitoria,Brazil,2004-06-27,BR1,1,2,4,Paysandu PA,,,,,2004,
427,Cruzeiro,Brazil,2004-06-27,BR1,1,0,1,Ponte Preta,,,,,2004,
428,Parana,Brazil,2004-06-26,BR1,1,1,1,Coritiba,,,,,2004,
429,Gremio,Brazil,2004-06-26,BR1,1,2,1,Criciuma,,,,,2004,
430,Figueirense,Brazil,2004-06-26,BR1,1,3,0,Flamengo RJ,,,,,2004,
431,Guarani,Brazil,2004-06-26,BR1,1,1,2,Santos,,,,,2004,
432,Juventude,Brazil,2004-06-24,BR1,1,0,1,Sao Caetano,,,,,2004,
433,Fluminense,Brazil,2004-06-20,BR1,1,1,2,Atletico-MG,,,,,2004,
434,Ponte Preta,Brazil,2004-06-20,BR1,1,1,0,Botafogo RJ,,,,,2004,
435,Flamengo RJ,Brazil,2004-06-20,BR1,1,1,1,Corinthians,,,,,2004,
436,Criciuma,Brazil,2004-06-20,BR1,1,1,2,Guarani,,,,,2004,
437,Goias,Brazil,2004-06-20,BR1,1,1,1,Juventude,,,,,2004,
438,Sao Paulo,Brazil,2004-06-20,BR1,1,0,1,Paysandu PA,,,,,2004,
439,Internacional,Brazil,2004-06-20,BR1,1,0,3,Santos,,,,,2004,
440,Palmeiras,Brazil,2004-06-20,BR1,1,1,1,Sao Caetano,,,,,2004,
441,Vitoria,Brazil,2004-06-19,BR1,1,3,1,Atletico-PR,,,,,2004,
442,Cruzeiro,Brazil,2004-06-19,BR1,1,0,0,Figueirense,,,,,2004,
443,Coritiba,Brazil,2004-06-19,BR1,1,1,1,Gremio,,,,,2004,
444,Parana,Brazil,2004-06-19,BR1,1,0,0,Vasco,,,,,2004,
445,Sao Caetano,Brazil,2004-06-13,BR1,1,0,1,Coritiba,,,,,2004,
446,Juventude,Brazil,2004-06-13,BR1,1,0,2,Criciuma,,,,,2004,
447,Paysandu PA,Brazil,2004-06-13,BR1,1,0,1,Cruzeiro,,,,,2004,
448,Atletico-PR,Brazil,2004-06-13,BR1,1,0,3,Flamengo RJ,,,,,2004,
449,Corinthians,Brazil,2004-06-13,BR1,1,1,1,Goias,,,,,2004,
450,Vasco,Brazil,2004-06-13,BR1,1,2,2,Palmeiras,,,,,2004,
451,Figueirense,Brazil,2004-06-13,BR1,1,2,0,Ponte Preta,,,,,2004,
452,Santos,Brazil,2004-06-13,BR1,1,2,1,Vitoria,,,,,2004,
453,Guarani,Brazil,2004-06-12,BR1,1,1,1,Fluminense,,,,,2004,
454,Atletico-MG,Brazil,2004-06-12,BR1,1,1,4,Internacional,,,,,2004,
455,Botafogo RJ,Brazil,2004-06-12,BR1,1,1,1,Parana,,,,,2004,
456,Gremio,Brazil,2004-06-12,BR1,1,2,3,Sao Paulo,,,,,2004,
457,Santos,Brazil,2004-05-30,BR1,1,3,3,Atletico-MG,,,,,2004,
458,Cruzeiro,Brazil,2004-05-30,BR1,1,1,3,Atletico-PR,,,,,2004,
459,Flamengo RJ,Brazil,2004-05-30,BR1,1,2,2,Goias,,,,,2004,
460,Sao Caetano,Brazil,2004-05-30,BR1,1,2,1,Gremio,,,,,2004,
461,Parana,Brazil,2004-05-30,BR1,1,0,1,Guarani,,,,,2004,
462,Corinthians,Brazil,2004-05-30,BR1,1,1,1,Sao Paulo,,,,,2004,
463,Botafogo RJ,Brazil,2004-05-30,BR1,1,0,4,Vasco,,,,,2004,
464,Paysandu PA,Brazil,2004-05-29,BR1,1,1,1,Figueirense,,,,,2004,
465,Criciuma,Brazil,2004-05-29,BR1,1,1,1,Fluminense,,,,,2004,
466,Coritiba,Brazil,2004-05-29,BR1,1,0,2,Palmeiras,,,,,2004,
467,Juventude,Brazil,2004-05-29,BR1,1,1,0,Ponte Preta,,,,,2004,
468,Internacional,Brazil,2004-05-29,BR1,1,1,2,Vitoria,,,,,2004,
469,Atletico-PR,Brazil,2004-05-23,BR1,1,5,0,Corinthians,,,,,2004,
470,Vitoria,Brazil,2004-05-23,BR1,1,0,2,Criciuma,,,,,2004,
471,Sao Paulo,Brazil,2004-05-23,BR1,1,1,2,Cruzeiro,,,,,2004,
472,Fluminense,Brazil,2004-05-23,BR1,1,2,1,Flamengo RJ,,,,,2004,
473,Guarani,Brazil,2004-05-23,BR1,1,0,2,Juventude,,,,,2004,
474,Ponte Preta,Brazil,2004-05-23,BR1,1,1,0,Parana,,,,,2004,
475,Palmeiras,Brazil,2004-05-23,BR1,1,4,0,Santos,,,,,2004,
476,Vasco,Brazil,2004-05-23,BR1,1,2,3,Sao Caetano,,,,,2004,
477,Figueirense,Brazil,2004-05-22,BR1,1,1,1,Botafogo RJ,,,,,2004,
478,Atletico-MG,Brazil,2004-05-22,BR1,1,1,0,Coritiba,,,,,2004,
479,Goias,Brazil,2004-05-22,BR1,1,0,1,Internacional,,,,,2004,
480,Gremio,Brazil,2004-05-22,BR1,1,3,1,Paysandu PA,,,,,2004,
481,Guarani,Brazil,2004-05-16,BR1,1,0,1,Corinthians,,,,,2004,
482,Goias,Brazil,2004-05-16,BR1,1,2,7,Criciuma,,,,,2004,
483,Palmeiras,Brazil,2004-05-16,BR1,1,1,2,Cruzeiro,,,,,2004,
484,Sao Caetano,Brazil,2004-05-16,BR1,1,0,1,Figueirense,,,,,2004,
485,Internacional,Brazil,2004-05-16,BR1,1,2,1,Flamengo RJ,,,,,2004,
486,Vitoria,Brazil,2004-05-16,BR1,1,0,1,Fluminense,,,,,2004,
487,Botafogo RJ,Brazil,2004-05-16,BR1,1,2,2,Gremio,,,,,2004,
488,Atletico-MG,Brazil,2004-05-16,BR1,1,1,1,Juventude,,,,,2004,
489,Coritiba,Brazil,2004-05-16,BR1,1,0,0,Ponte Preta,,,,,2004,
490,Parana,Brazil,2004-05-16,BR1,1,2,2,Sao Paulo,,,,,2004,
491,Santos,Brazil,2004-05-15,BR1,1,0,1,Atletico-PR,,,,,2004,
492,Vasco,Brazil,2004-05-15,BR1,1,2,1,Paysandu PA,,,,,2004,
493,Corinthians,Brazil,2004-05-09,BR1,1,2,2,Atletico-MG,,,,,2004,
494,Paysandu PA,Brazil,2004-05-09,BR1,1,2,2,Botafogo RJ,,,,,2004,
495,Sao Paulo,Brazil,2004-05-09,BR1,1,2,1,Coritiba,,,,,2004,
496,Figueirense,Brazil,2004-05-09,BR1,1,0,1,Goias,,,,,2004,
497,Fluminense,Brazil,2004-05-09,BR1,1,0,0,Internacional,,,,,2004,
498,Flamengo RJ,Brazil,2004-05-09,BR1,1,1,5,Vitoria,,,,,2004,
499,Atletico-PR,Brazil,2004-05-08,BR1,1,0,0,Guarani,,,,,2004,
500,Ponte Preta,Brazil,2004-05-08,BR1,1,0,3,Palmeiras,,,,,2004,
501,Cruzeiro,Brazil,2004-05-08,BR1,1,0,2,Parana,,,,,2004,
502,Juventude,Brazil,2004-05-08,BR1,1,1,2,Santos,,,,,2004,
503,Criciuma,Brazil,2004-05-08,BR1,1,0,5,Sao Caetano,,,,,2004,
504,Gremio,Brazil,2004-05-08,BR1,1,1,1,Vasco,,,,,2004,
505,Ponte Preta,Brazil,2004-05-02,BR1,1,2,1,Atletico-MG,,,,,2004,
506,Coritiba,Brazil,2004-05-02,BR1,1,1,1,Atletico-PR,,,,,2004,
507,Palmeiras,Brazil,2004-05-02,BR1,1,4,0,Corinthians,,,,,2004,
508,Sao Caetano,Brazil,2004-05-02,BR1,1,1,1,Flamengo RJ,,,,,2004,
509,Vasco,Brazil,2004-05-02,BR1,1,0,1,Fluminense,,,,,2004,
510,Sao Paulo,Brazil,2004-05-02,BR1,1,3,2,Guarani,,,,,2004,
511,Parana,Brazil,2004-05-02,BR1,1,0,4,Juventude,,,,,2004,
512,Cruzeiro,Brazil,2004-05-02,BR1,1,3,1,Santos,,,,,2004,
513,Figueirense,Brazil,2004-05-02,BR1,1,1,3,Vitoria,,,,,2004,
514,Botafogo RJ,Brazil,2004-05-01,BR1,1,0,1,Criciuma,,,,,2004,
515,Gremio,Brazil,2004-05-01,BR1,1,0,4,Goias,,,,,2004,
516,Paysandu PA,Brazil,2004-05-01,BR1,1,0,1,Internacional,,,,,2004,
517,Vitoria,Brazil,2004-04-29,BR1,1,2,2,Palmeiras,,,,,2004,
518,Flamengo RJ,Brazil,2004-04-29,BR1,1,1,2,Parana,,,,,2004,
519,Guarani,Brazil,2004-04-29,BR1,1,1,0,Vasco,,,,,2004,
520,Atletico-MG,Brazil,2004-04-28,BR1,1,2,2,Botafogo RJ,,,,,2004,
521,Internacional,Brazil,2004-04-28,BR1,1,1,1,Coritiba,,,,,2004,
522,Criciuma,Brazil,2004-04-28,BR1,1,2,2,Cruzeiro,,,,,2004,
523,Santos,Brazil,2004-04-28,BR1,1,1,2,Figueirense,,,,,2004,
524,Corinthians,Brazil,2004-04-28,BR1,1,0,4,Gremio,,,,,2004,
525,Atletico-PR,Brazil,2004-04-28,BR1,1,3,0,Paysandu PA,,,,,2004,
526,Goias,Brazil,2004-04-28,BR1,1,0,2,Ponte Preta,,,,,2004,
527,Fluminense,Brazil,2004-04-28,BR1,1,0,1,Sao Paulo,,,,,2004,
528,Vasco,Brazil,2004-04-25,BR1,1,1,1,Atletico-MG,,,,,2004,
529,Figueirense,Brazil,2004-04-25,BR1,1,3,0,Atletico-PR,,,,,2004,
530,Paysandu PA,Brazil,2004-04-25,BR1,1,1,2,Corinthians,,,,,2004,
531,Sao Paulo,Brazil,2004-04-25,BR1,1,1,1,Criciuma,,,,,2004,
532,Coritiba,Brazil,2004-04-25,BR1,1,1,1,Fluminense,,,,,2004,
533,Sao Caetano,Brazil,2004-04-25,BR1,1,1,1,Guarani,,,,,2004,
534,Palmeiras,Brazil,2004-04-25,BR1,1,0,1,Internacional,,,,,2004,
535,Botafogo RJ,Brazil,2004-04-25,BR1,1,0,2,Santos,,,,,2004,
536,Parana,Brazil,2004-04-25,BR1,1,1,6,Vitoria,,,,,2004,
537,Ponte Preta,Brazil,2004-04-24,BR1,1,0,0,Flamengo RJ,,,,,2004,
538,Cruzeiro,Brazil,2004-04-24,BR1,1,2,2,Goias,,,,,2004,
539,Gremio,Brazil,2004-04-24,BR1,1,1,1,Juventude,,,,,2004,
540,Guarani,Brazil,2004-04-22,BR1,1,0,1,Coritiba,,,,,2004,
541,Fluminense,Brazil,2004-04-22,BR1,1,3,3,Paysandu PA,,,,,2004,
542,Atletico-PR,Brazil,2004-04-22,BR1,1,0,1,Sao Paulo,,,,,2004,
543,Criciuma,Brazil,2004-04-22,BR1,1,1,0,Vasco,,,,,2004,
544,Goias,Brazil,2004-04-21,BR1,1,4,1,Botafogo RJ,,,,,2004,
545,Juventude,Brazil,2004-04-21,BR1,1,1,2,Cruzeiro,,,,,2004,
546,Internacional,Brazil,2004-04-21,BR1,1,0,1,Figueirense,,,,,2004,
547,Flamengo RJ,Brazil,2004-04-21,BR1,1,0,0,Gremio,,,,,2004,
548,Atletico-MG,Brazil,2004-04-21,BR1,1,0,0,Palmeiras,,,,,2004,
549,Santos,Brazil,2004-04-21,BR1,1,2,3,Parana,,,,,2004,
550,Corinthians,Brazil,2004-04-21,BR1,1,2,3,Ponte Preta,,,,,2004,
551,Vitoria,Brazil,2004-04-21,BR1,1,0,1,Sao Caetano,,,,,2004,
