,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
306,Vasco,Brazil,2005-07-27,BR1,1,2,7,Atletico-PR,,,,,2005,
307,Cruzeiro,Brazil,2005-07-27,BR1,1,3,4,Corinthians,,,,,2005,
308,Goias,Brazil,2005-07-27,BR1,1,1,1,Fluminense,,,,,2005,
309,Juventude,Brazil,2005-07-27,BR1,1,0,2,Fortaleza,,,,,2005,
310,Ponte Preta,Brazil,2005-07-27,BR1,1,1,0,Santos,,,,,2005,
311,Botafogo RJ,Brazil,2005-07-27,BR1,1,1,0,Sao Caetano,,,,,2005,
312,Flamengo RJ,Brazil,2005-07-24,BR1,1,2,3,Coritiba,,,,,2005,
313,Santos,Brazil,2005-07-24,BR1,1,2,3,Cruzeiro,,,,,2005,
314,Atletico-MG,Brazil,2005-07-24,BR1,1,0,1,Palmeiras,,,,,2005,
315,Internacional,Brazil,2005-07-24,BR1,1,2,1,Paysandu PA,,,,,2005,
316,Fluminense,Brazil,2005-07-24,BR1,1,1,2,Ponte Preta,,,,,2005,
317,Corinthians,Brazil,2005-07-24,BR1,1,3,2,Vasco,,,,,2005,
318,Brasiliense,Brazil,2005-07-23,BR1,1,1,1,Botafogo RJ,,,,,2005,
319,Fortaleza,Brazil,2005-07-23,BR1,1,1,2,Goias,,,,,2005,
320,Atletico-PR,Brazil,2005-07-23,BR1,1,0,2,Parana,,,,,2005,
321,Sao Caetano,Brazil,2005-07-23,BR1,1,1,0,Sao Paulo,,,,,2005,
322,Paysandu PA,Brazil,2005-07-21,BR1,1,2,3,Corinthians,,,,,2005,
323,Coritiba,Brazil,2005-07-21,BR1,1,2,2,Cruzeiro,,,,,2005,
324,Juventude,Brazil,2005-07-21,BR1,1,4,3,Flamengo RJ,,,,,2005,
325,Fluminense,Brazil,2005-07-20,BR1,1,2,3,Atletico-PR,,,,,2005,
326,Ponte Preta,Brazil,2005-07-20,BR1,1,2,4,Botafogo RJ,,,,,2005,
327,Sao Paulo,Brazil,2005-07-20,BR1,1,3,3,Brasiliense,,,,,2005,
328,Palmeiras,Brazil,2005-07-20,BR1,1,4,1,Figueirense,,,,,2005,
329,Atletico-MG,Brazil,2005-07-20,BR1,1,4,1,Fortaleza,,,,,2005,
330,Goias,Brazil,2005-07-20,BR1,1,3,2,Internacional,,,,,2005,
331,Vasco,Brazil,2005-07-20,BR1,1,3,2,Santos,,,,,2005,
332,Parana,Brazil,2005-07-20,BR1,1,1,1,Sao Caetano,,,,,2005,
333,Atletico-PR,Brazil,2005-07-17,BR1,1,3,2,Atletico-MG,,,,,2005,
334,Botafogo RJ,Brazil,2005-07-17,BR1,1,3,0,Coritiba,,,,,2005,
335,Vasco,Brazil,2005-07-17,BR1,1,0,1,Flamengo RJ,,,,,2005,
336,Juventude,Brazil,2005-07-17,BR1,1,2,5,Internacional,,,,,2005,
337,Fortaleza,Brazil,2005-07-17,BR1,1,2,1,Palmeiras,,,,,2005,
338,Sao Paulo,Brazil,2005-07-17,BR1,1,1,2,Santos,,,,,2005,
339,Sao Caetano,Brazil,2005-07-16,BR1,1,1,0,Fluminense,,,,,2005,
340,Brasiliense,Brazil,2005-07-16,BR1,1,3,1,Goias,,,,,2005,
341,Corinthians,Brazil,2005-07-16,BR1,1,3,2,Parana,,,,,2005,
342,Figueirense,Brazil,2005-07-16,BR1,1,1,2,Ponte Preta,,,,,2005,
343,Coritiba,Brazil,2005-07-10,BR1,1,0,1,Atletico-PR,,,,,2005,
344,Fluminense,Brazil,2005-07-10,BR1,1,2,1,Botafogo RJ,,,,,2005,
345,Palmeiras,Brazil,2005-07-10,BR1,1,1,3,Corinthians,,,,,2005,
346,Atletico-MG,Brazil,2005-07-10,BR1,1,1,2,Cruzeiro,,,,,2005,
347,Santos,Brazil,2005-07-10,BR1,1,4,3,Goias,,,,,2005,
348,Internacional,Brazil,2005-07-10,BR1,1,4,2,Vasco,,,,,2005,
349,Brasiliense,Brazil,2005-07-09,BR1,1,1,2,Juventude,,,,,2005,
350,Figueirense,Brazil,2005-07-09,BR1,1,0,3,Parana,,,,,2005,
351,Fortaleza,Brazil,2005-07-09,BR1,1,2,1,Paysandu PA,,,,,2005,
352,Ponte Preta,Brazil,2005-07-09,BR1,1,1,2,Sao Caetano,,,,,2005,
353,Flamengo RJ,Brazil,2005-07-09,BR1,1,0,2,Sao Paulo,,,,,2005,
354,Flamengo RJ,Brazil,2005-07-03,BR1,1,1,3,Atletico-MG,,,,,2005,
355,Atletico-PR,Brazil,2005-07-03,BR1,1,1,2,Brasiliense,,,,,2005,
356,Cruzeiro,Brazil,2005-07-03,BR1,1,0,0,Figueirense,,,,,2005,
357,Corinthians,Brazil,2005-07-03,BR1,1,1,2,Fortaleza,,,,,2005,
358,Sao Caetano,Brazil,2005-07-03,BR1,1,1,2,Internacional,,,,,2005,
359,Botafogo RJ,Brazil,2005-07-03,BR1,1,1,4,Palmeiras,,,,,2005,
360,Juventude,Brazil,2005-07-03,BR1,1,0,0,Santos,,,,,2005,
361,Paysandu PA,Brazil,2005-07-02,BR1,1,1,3,Coritiba,,,,,2005,
362,Parana,Brazil,2005-07-02,BR1,1,1,0,Fluminense,,,,,2005,
363,Goias,Brazil,2005-07-02,BR1,1,2,1,Vasco,,,,,2005,
364,Fortaleza,Brazil,2005-06-26,BR1,1,0,0,Atletico-PR,,,,,2005,
365,Figueirense,Brazil,2005-06-26,BR1,1,1,0,Botafogo RJ,,,,,2005,
366,Fluminense,Brazil,2005-06-26,BR1,1,1,0,Corinthians,,,,,2005,
367,Vasco,Brazil,2005-06-26,BR1,1,3,3,Cruzeiro,,,,,2005,
368,Coritiba,Brazil,2005-06-26,BR1,1,1,2,Goias,,,,,2005,
369,Palmeiras,Brazil,2005-06-26,BR1,1,1,2,Paysandu PA,,,,,2005,
370,Santos,Brazil,2005-06-26,BR1,1,3,1,Sao Caetano,,,,,2005,
371,Brasiliense,Brazil,2005-06-25,BR1,1,4,3,Flamengo RJ,,,,,2005,
372,Ponte Preta,Brazil,2005-06-25,BR1,1,3,1,Juventude,,,,,2005,
373,Atletico-MG,Brazil,2005-06-25,BR1,1,0,1,Parana,,,,,2005,
374,Internacional,Brazil,2005-06-25,BR1,1,3,1,Sao Paulo,,,,,2005,
375,Parana,Brazil,2005-06-19,BR1,1,1,2,Coritiba,,,,,2005,
376,Internacional,Brazil,2005-06-19,BR1,1,0,3,Fluminense,,,,,2005,
377,Santos,Brazil,2005-06-19,BR1,1,0,0,Fortaleza,,,,,2005,
378,Cruzeiro,Brazil,2005-06-19,BR1,1,0,0,Juventude,,,,,2005,
379,Botafogo RJ,Brazil,2005-06-19,BR1,1,0,1,Sao Paulo,,,,,2005,
380,Sao Caetano,Brazil,2005-06-18,BR1,1,3,2,Atletico-MG,,,,,2005,
381,Corinthians,Brazil,2005-06-18,BR1,1,4,2,Brasiliense,,,,,2005,
382,Paysandu PA,Brazil,2005-06-18,BR1,1,3,3,Figueirense,,,,,2005,
383,Atletico-PR,Brazil,2005-06-18,BR1,1,1,1,Flamengo RJ,,,,,2005,
384,Vasco,Brazil,2005-06-18,BR1,1,2,5,Palmeiras,,,,,2005,
385,Goias,Brazil,2005-06-18,BR1,1,0,2,Ponte Preta,,,,,2005,
386,Flamengo RJ,Brazil,2005-06-12,BR1,1,2,4,Corinthians,,,,,2005,
387,Atletico-MG,Brazil,2005-06-12,BR1,1,1,1,Internacional,,,,,2005,
388,Sao Paulo,Brazil,2005-06-12,BR1,1,2,2,Paysandu PA,,,,,2005,
389,Fluminense,Brazil,2005-06-12,BR1,1,1,1,Santos,,,,,2005,
390,Coritiba,Brazil,2005-06-12,BR1,1,2,2,Vasco,,,,,2005,
391,Figueirense,Brazil,2005-06-11,BR1,1,0,0,Atletico-PR,,,,,2005,
392,Juventude,Brazil,2005-06-11,BR1,1,2,3,Botafogo RJ,,,,,2005,
393,Ponte Preta,Brazil,2005-06-11,BR1,1,2,1,Cruzeiro,,,,,2005,
394,Palmeiras,Brazil,2005-06-11,BR1,1,1,2,Goias,,,,,2005,
395,Fortaleza,Brazil,2005-06-11,BR1,1,0,3,Parana,,,,,2005,
396,Brasiliense,Brazil,2005-06-11,BR1,1,0,2,Sao Caetano,,,,,2005,
397,Corinthians,Brazil,2005-05-29,BR1,1,1,0,Atletico-MG,,,,,2005,
398,Atletico-PR,Brazil,2005-05-29,BR1,1,0,2,Botafogo RJ,,,,,2005,
399,Parana,Brazil,2005-05-29,BR1,1,0,1,Brasiliense,,,,,2005,
400,Juventude,Brazil,2005-05-29,BR1,1,2,1,Coritiba,,,,,2005,
401,Fluminense,Brazil,2005-05-29,BR1,1,0,0,Flamengo RJ,,,,,2005,
402,Fortaleza,Brazil,2005-05-29,BR1,1,0,1,Internacional,,,,,2005,
403,Santos,Brazil,2005-05-29,BR1,1,1,2,Palmeiras,,,,,2005,
404,Vasco,Brazil,2005-05-29,BR1,1,2,4,Ponte Preta,,,,,2005,
405,Sao Caetano,Brazil,2005-05-28,BR1,1,0,2,Figueirense,,,,,2005,
406,Goias,Brazil,2005-05-28,BR1,1,0,1,Paysandu PA,,,,,2005,
407,Cruzeiro,Brazil,2005-05-28,BR1,1,1,1,Sao Paulo,,,,,2005,
408,Internacional,Brazil,2005-05-22,BR1,1,3,1,Atletico-PR,,,,,2005,
409,Figueirense,Brazil,2005-05-22,BR1,1,1,2,Corinthians,,,,,2005,
410,Palmeiras,Brazil,2005-05-22,BR1,1,0,2,Cruzeiro,,,,,2005,
411,Atletico-MG,Brazil,2005-05-22,BR1,1,0,3,Santos,,,,,2005,
412,Flamengo RJ,Brazil,2005-05-22,BR1,1,0,1,Sao Caetano,,,,,2005,
413,Sao Paulo,Brazil,2005-05-22,BR1,1,1,3,Vasco,,,,,2005,
414,Coritiba,Brazil,2005-05-21,BR1,1,4,2,Fluminense,,,,,2005,
415,Brasiliense,Brazil,2005-05-21,BR1,1,0,2,Fortaleza,,,,,2005,
416,Botafogo RJ,Brazil,2005-05-21,BR1,1,0,4,Goias,,,,,2005,
417,Paysandu PA,Brazil,2005-05-21,BR1,1,0,2,Juventude,,,,,2005,
418,Ponte Preta,Brazil,2005-05-21,BR1,1,1,1,Parana,,,,,2005,
419,Corinthians,Brazil,2005-05-15,BR1,1,2,1,Atletico-PR,,,,,2005,
420,Fluminense,Brazil,2005-05-15,BR1,1,3,0,Brasiliense,,,,,2005,
421,Goias,Brazil,2005-05-15,BR1,1,1,3,Cruzeiro,,,,,2005,
422,Santos,Brazil,2005-05-15,BR1,1,1,2,Flamengo RJ,,,,,2005,
423,Vasco,Brazil,2005-05-15,BR1,1,1,4,Juventude,,,,,2005,
424,Parana,Brazil,2005-05-15,BR1,1,2,1,Palmeiras,,,,,2005,
425,Sao Caetano,Brazil,2005-05-15,BR1,1,2,3,Paysandu PA,,,,,2005,
426,Atletico-MG,Brazil,2005-05-14,BR1,1,1,2,Botafogo RJ,,,,,2005,
427,Internacional,Brazil,2005-05-14,BR1,1,2,1,Figueirense,,,,,2005,
428,Ponte Preta,Brazil,2005-05-14,BR1,1,1,2,Fortaleza,,,,,2005,
429,Coritiba,Brazil,2005-05-14,BR1,1,0,1,Sao Paulo,,,,,2005,
430,Brasiliense,Brazil,2005-05-08,BR1,1,1,0,Atletico-MG,,,,,2005,
431,Sao Paulo,Brazil,2005-05-08,BR1,1,5,1,Corinthians,,,,,2005,
432,Palmeiras,Brazil,2005-05-08,BR1,1,0,1,Coritiba,,,,,2005,
433,Cruzeiro,Brazil,2005-05-08,BR1,1,1,2,Fluminense,,,,,2005,
434,Flamengo RJ,Brazil,2005-05-08,BR1,1,0,1,Internacional,,,,,2005,
435,Fortaleza,Brazil,2005-05-08,BR1,1,1,2,Sao Caetano,,,,,2005,
436,Figueirense,Brazil,2005-05-07,BR1,1,0,0,Goias,,,,,2005,
437,Juventude,Brazil,2005-05-07,BR1,1,2,2,Parana,,,,,2005,
438,Paysandu PA,Brazil,2005-05-07,BR1,1,0,2,Ponte Preta,,,,,2005,
439,Atletico-PR,Brazil,2005-05-07,BR1,1,1,2,Santos,,,,,2005,
440,Corinthians,Brazil,2005-05-01,BR1,1,1,3,Botafogo RJ,,,,,2005,
441,Santos,Brazil,2005-05-01,BR1,1,3,2,Coritiba,,,,,2005,
442,Internacional,Brazil,2005-05-01,BR1,1,2,3,Cruzeiro,,,,,2005,
443,Flamengo RJ,Brazil,2005-05-01,BR1,1,1,0,Figueirense,,,,,2005,
444,Atletico-PR,Brazil,2005-05-01,BR1,1,0,1,Juventude,,,,,2005,
445,Fluminense,Brazil,2005-05-01,BR1,1,2,1,Paysandu PA,,,,,2005,
446,Sao Caetano,Brazil,2005-04-30,BR1,1,0,0,Goias,,,,,2005,
447,Brasiliense,Brazil,2005-04-30,BR1,1,1,2,Palmeiras,,,,,2005,
448,Atletico-MG,Brazil,2005-04-30,BR1,1,3,3,Ponte Preta,,,,,2005,
449,Parana,Brazil,2005-04-30,BR1,1,1,1,Sao Paulo,,,,,2005,
450,Fortaleza,Brazil,2005-04-30,BR1,1,0,0,Vasco,,,,,2005,
451,Ponte Preta,Brazil,2005-04-24,BR1,1,1,0,Atletico-PR,,,,,2005,
452,Vasco,Brazil,2005-04-24,BR1,1,2,2,Brasiliense,,,,,2005,
453,Juventude,Brazil,2005-04-24,BR1,1,2,2,Corinthians,,,,,2005,
454,Sao Paulo,Brazil,2005-04-24,BR1,1,1,2,Fluminense,,,,,2005,
455,Coritiba,Brazil,2005-04-24,BR1,1,1,0,Fortaleza,,,,,2005,
456,Botafogo RJ,Brazil,2005-04-24,BR1,1,2,0,Internacional,,,,,2005,
457,Paysandu PA,Brazil,2005-04-24,BR1,1,1,4,Santos,,,,,2005,
458,Figueirense,Brazil,2005-04-23,BR1,1,1,4,Atletico-MG,,,,,2005,
459,Cruzeiro,Brazil,2005-04-23,BR1,1,1,1,Flamengo RJ,,,,,2005,
460,Goias,Brazil,2005-04-23,BR1,1,2,0,Parana,,,,,2005,
461,Palmeiras,Brazil,2005-04-23,BR1,1,2,2,Sao Caetano,,,,,2005,
