,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
308,Fortaleza,Brazil,2006-05-27,BR1,1,0,0,Figueirense,,,,,2006,
309,Parana,Brazil,2006-05-27,BR1,1,5,2,Ponte Preta,,,,,2006,
310,Vasco,Brazil,2006-05-25,BR1,1,1,4,Botafogo RJ,,,,,2006,
311,Internacional,Brazil,2006-05-25,BR1,1,1,0,Corinthians,,,,,2006,
312,Goias,Brazil,2006-05-25,BR1,1,0,2,Gremio,,,,,2006,
313,Ponte Preta,Brazil,2006-05-24,BR1,1,1,5,Cruzeiro,,,,,2006,
314,Santos,Brazil,2006-05-24,BR1,1,2,2,Flamengo RJ,,,,,2006,
315,Fluminense,Brazil,2006-05-24,BR1,1,5,2,Fortaleza,,,,,2006,
316,Santa Cruz,Brazil,2006-05-24,BR1,1,1,4,Juventude,,,,,2006,
317,Figueirense,Brazil,2006-05-24,BR1,1,0,0,Parana,,,,,2006,
318,Atletico-PR,Brazil,2006-05-24,BR1,1,1,2,Sao Caetano,,,,,2006,
319,Palmeiras,Brazil,2006-05-24,BR1,1,1,4,Sao Paulo,,,,,2006,
320,Flamengo RJ,Brazil,2006-05-21,BR1,1,1,2,Cruzeiro,,,,,2006,
321,Santos,Brazil,2006-05-21,BR1,1,0,1,Fluminense,,,,,2006,
322,Botafogo RJ,Brazil,2006-05-21,BR1,1,0,1,Juventude,,,,,2006,
323,Santa Cruz,Brazil,2006-05-21,BR1,1,1,2,Palmeiras,,,,,2006,
324,Gremio,Brazil,2006-05-21,BR1,1,1,1,Ponte Preta,,,,,2006,
325,Corinthians,Brazil,2006-05-21,BR1,1,4,2,Vasco,,,,,2006,
326,Goias,Brazil,2006-05-20,BR1,1,3,2,Atletico-PR,,,,,2006,
327,Parana,Brazil,2006-05-20,BR1,1,1,1,Fortaleza,,,,,2006,
328,Figueirense,Brazil,2006-05-20,BR1,1,4,2,Internacional,,,,,2006,
329,Sao Caetano,Brazil,2006-05-20,BR1,1,0,1,Sao Paulo,,,,,2006,
330,Fluminense,Brazil,2006-05-14,BR1,1,0,1,Figueirense,,,,,2006,
331,Fortaleza,Brazil,2006-05-14,BR1,1,0,0,Flamengo RJ,,,,,2006,
332,Vasco,Brazil,2006-05-14,BR1,1,0,2,Goias,,,,,2006,
333,Sao Paulo,Brazil,2006-05-14,BR1,1,1,3,Internacional,,,,,2006,
334,Cruzeiro,Brazil,2006-05-14,BR1,1,1,1,Palmeiras,,,,,2006,
335,Corinthians,Brazil,2006-05-14,BR1,1,2,1,Parana,,,,,2006,
336,Atletico-PR,Brazil,2006-05-14,BR1,1,2,1,Santa Cruz,,,,,2006,
337,Gremio,Brazil,2006-05-13,BR1,1,2,2,Botafogo RJ,,,,,2006,
338,Ponte Preta,Brazil,2006-05-13,BR1,1,1,3,Santos,,,,,2006,
339,Juventude,Brazil,2006-05-13,BR1,1,2,0,Sao Caetano,,,,,2006,
340,Internacional,Brazil,2006-05-07,BR1,1,2,1,Atletico-PR,,,,,2006,
341,Sao Paulo,Brazil,2006-05-07,BR1,1,3,1,Corinthians,,,,,2006,
342,Juventude,Brazil,2006-05-07,BR1,1,0,2,Cruzeiro,,,,,2006,
343,Botafogo RJ,Brazil,2006-05-07,BR1,1,0,1,Flamengo RJ,,,,,2006,
344,Figueirense,Brazil,2006-05-07,BR1,1,1,2,Goias,,,,,2006,
345,Vasco,Brazil,2006-05-07,BR1,1,2,1,Gremio,,,,,2006,
346,Palmeiras,Brazil,2006-05-07,BR1,1,0,2,Sao Caetano,,,,,2006,
347,Parana,Brazil,2006-05-06,BR1,1,1,2,Fluminense,,,,,2006,
348,Ponte Preta,Brazil,2006-05-06,BR1,1,1,1,Santa Cruz,,,,,2006,
349,Fortaleza,Brazil,2006-05-06,BR1,1,0,2,Santos,,,,,2006,
350,Cruzeiro,Brazil,2006-04-30,BR1,1,2,0,Figueirense,,,,,2006,
351,Flamengo RJ,Brazil,2006-04-30,BR1,1,0,1,Internacional,,,,,2006,
352,Goias,Brazil,2006-04-30,BR1,1,1,1,Juventude,,,,,2006,
353,Santos,Brazil,2006-04-30,BR1,1,2,1,Palmeiras,,,,,2006,
354,Gremio,Brazil,2006-04-30,BR1,1,2,5,Parana,,,,,2006,
355,Corinthians,Brazil,2006-04-30,BR1,1,2,3,Ponte Preta,,,,,2006,
356,Fluminense,Brazil,2006-04-30,BR1,1,1,1,Vasco,,,,,2006,
357,Atletico-PR,Brazil,2006-04-29,BR1,1,4,0,Botafogo RJ,,,,,2006,
358,Sao Caetano,Brazil,2006-04-29,BR1,1,1,2,Fortaleza,,,,,2006,
359,Santa Cruz,Brazil,2006-04-29,BR1,1,0,4,Sao Paulo,,,,,2006,
360,Gremio,Brazil,2006-04-23,BR1,1,1,3,Cruzeiro,,,,,2006,
361,Juventude,Brazil,2006-04-23,BR1,1,1,3,Flamengo RJ,,,,,2006,
362,Sao Paulo,Brazil,2006-04-23,BR1,1,0,1,Fortaleza,,,,,2006,
363,Santa Cruz,Brazil,2006-04-23,BR1,1,0,1,Internacional,,,,,2006,
364,Botafogo RJ,Brazil,2006-04-23,BR1,1,0,0,Parana,,,,,2006,
365,Vasco,Brazil,2006-04-23,BR1,1,2,1,Ponte Preta,,,,,2006,
366,Atletico-PR,Brazil,2006-04-23,BR1,1,0,2,Santos,,,,,2006,
367,Sao Caetano,Brazil,2006-04-22,BR1,1,0,3,Corinthians,,,,,2006,
368,Palmeiras,Brazil,2006-04-22,BR1,1,1,6,Figueirense,,,,,2006,
369,Goias,Brazil,2006-04-22,BR1,1,0,1,Fluminense,,,,,2006,
370,Fluminense,Brazil,2006-04-16,BR1,1,2,1,Atletico-PR,,,,,2006,
371,Fortaleza,Brazil,2006-04-16,BR1,1,0,1,Botafogo RJ,,,,,2006,
372,Santos,Brazil,2006-04-16,BR1,1,0,0,Goias,,,,,2006,
373,Corinthians,Brazil,2006-04-16,BR1,1,0,2,Gremio,,,,,2006,
374,Ponte Preta,Brazil,2006-04-16,BR1,1,3,2,Palmeiras,,,,,2006,
375,Figueirense,Brazil,2006-04-16,BR1,1,0,0,Santa Cruz,,,,,2006,
376,Cruzeiro,Brazil,2006-04-16,BR1,1,1,2,Sao Caetano,,,,,2006,
377,Flamengo RJ,Brazil,2006-04-16,BR1,1,0,1,Sao Paulo,,,,,2006,
378,Parana,Brazil,2006-04-15,BR1,1,0,1,Juventude,,,,,2006,
379,Internacional,Brazil,2006-04-15,BR1,1,1,1,Vasco,,,,,2006,
