,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
231,Fluminense,Brazil,2015-07-26,BR1,1,1,2,Chapecoense-SC,3.5,3.3,2.1,2.35,2015,1.57
232,Corinthians,Brazil,2015-07-26,BR1,1,1,1,Coritiba,2.6,3.0,2.88,2.7,2015,1.44
233,Flamengo RJ,Brazil,2015-07-26,BR1,1,1,0,Goias,2.88,3.2,2.5,2.5,2015,1.5
234,Sport Recife,Brazil,2015-07-26,BR1,1,1,1,Gremio,6.5,3.6,1.57,2.05,2015,1.75
235,Internacional,Brazil,2015-07-26,BR1,1,0,0,Ponte Preta,3.6,3.2,2.1,2.25,2015,1.62
236,Joinville,Brazil,2015-07-26,BR1,1,0,2,Santos,6.0,4.0,1.53,2.1,2015,1.7
237,Cruzeiro,Brazil,2015-07-26,BR1,1,0,1,Sao Paulo,3.75,3.4,2.0,2.25,2015,1.62
238,Palmeiras,Brazil,2015-07-26,BR1,1,4,1,Vasco,2.38,3.2,3.0,2.35,2015,1.57
239,Atletico-PR,Brazil,2015-07-25,BR1,1,2,1,Avai,3.2,3.2,2.25,2.25,2015,1.62
240,Chapecoense-SC,Brazil,2015-07-19,BR1,1,0,1,Atletico-PR,3.75,3.25,2.05,2.4,2015,1.53
241,Atletico-MG,Brazil,2015-07-19,BR1,1,0,1,Corinthians,3.2,3.25,2.25,2.1,2015,1.7
242,Avai,Brazil,2015-07-19,BR1,1,1,1,Cruzeiro,7.5,4.2,1.44,1.8,2015,2.0
243,Coritiba,Brazil,2015-07-19,BR1,1,0,0,Figueirense,3.5,3.25,2.1,2.4,2015,1.53
244,Vasco,Brazil,2015-07-19,BR1,1,2,1,Fluminense,6.0,3.6,1.62,2.05,2015,1.75
245,Ponte Preta,Brazil,2015-07-19,BR1,1,1,1,Joinville,2.7,3.2,2.63,2.5,2015,1.5
246,Santos,Brazil,2015-07-19,BR1,1,0,1,Palmeiras,5.25,3.6,1.67,2.0,2015,1.8
247,Sao Paulo,Brazil,2015-07-19,BR1,1,0,2,Sport Recife,3.1,3.2,2.3,2.1,2015,1.7
248,Gremio,Brazil,2015-07-18,BR1,1,0,1,Flamengo RJ,3.4,3.0,2.3,2.5,2015,1.5
249,Goias,Brazil,2015-07-18,BR1,1,1,2,Internacional,4.0,3.3,1.95,2.4,2015,1.53
250,Fluminense,Brazil,2015-07-12,BR1,1,2,1,Atletico-PR,3.8,3.3,2.0,2.1,2015,1.7
251,Chapecoense-SC,Brazil,2015-07-12,BR1,1,1,2,Avai,2.88,3.0,2.63,2.7,2015,1.44
252,Goias,Brazil,2015-07-12,BR1,1,0,1,Cruzeiro,6.5,3.6,1.57,2.15,2015,1.67
253,Corinthians,Brazil,2015-07-12,BR1,1,3,0,Flamengo RJ,3.1,3.0,2.45,2.7,2015,1.44
254,Internacional,Brazil,2015-07-12,BR1,1,2,0,Joinville,3.25,3.2,2.25,2.6,2015,1.48
255,Atletico-MG,Brazil,2015-07-12,BR1,1,2,0,Ponte Preta,2.5,3.3,2.75,2.0,2015,1.8
256,Coritiba,Brazil,2015-07-12,BR1,1,1,3,Sao Paulo,6.5,3.8,1.53,2.15,2015,1.67
257,Palmeiras,Brazil,2015-07-12,BR1,1,2,2,Sport Recife,2.9,3.25,2.4,2.05,2015,1.75
258,Vasco,Brazil,2015-07-11,BR1,1,0,2,Gremio,8.5,4.33,1.4,2.1,2015,1.7
259,Figueirense,Brazil,2015-07-11,BR1,1,0,3,Santos,6.0,4.0,1.53,2.08,2015,1.73
260,Atletico-PR,Brazil,2015-07-10,BR1,1,0,2,Corinthians,7.0,3.8,1.53,2.35,2015,1.57
261,Cruzeiro,Brazil,2015-07-10,BR1,1,0,1,Fluminense,2.75,3.2,2.6,2.3,2015,1.6
262,Sport Recife,Brazil,2015-07-09,BR1,1,1,2,Atletico-MG,8.5,4.33,1.4,1.67,2015,2.15
263,Gremio,Brazil,2015-07-09,BR1,1,0,1,Chapecoense-SC,2.75,3.0,2.75,2.88,2015,1.4
264,Ponte Preta,Brazil,2015-07-09,BR1,1,0,0,Coritiba,3.3,3.1,2.3,2.25,2015,1.62
265,Joinville,Brazil,2015-07-09,BR1,1,2,0,Figueirense,4.75,3.4,1.8,2.6,2015,1.48
266,Santos,Brazil,2015-07-09,BR1,1,1,4,Goias,3.0,3.0,2.5,2.35,2015,1.57
267,Flamengo RJ,Brazil,2015-07-09,BR1,1,2,1,Internacional,3.75,3.4,2.0,2.15,2015,1.67
268,Avai,Brazil,2015-07-09,BR1,1,0,3,Palmeiras,9.5,4.33,1.36,1.85,2015,1.95
269,Sao Paulo,Brazil,2015-07-09,BR1,1,4,0,Vasco,2.0,3.2,4.0,2.35,2015,1.57
270,Sport Recife,Brazil,2015-07-05,BR1,1,2,2,Avai,3.0,3.2,2.38,2.25,2015,1.62
271,Vasco,Brazil,2015-07-05,BR1,1,0,1,Chapecoense-SC,5.0,3.5,1.73,2.6,2015,1.48
272,Atletico-PR,Brazil,2015-07-05,BR1,1,0,2,Cruzeiro,5.25,3.6,1.67,2.1,2015,1.7
273,Figueirense,Brazil,2015-07-05,BR1,1,2,1,Flamengo RJ,6.5,3.6,1.57,2.35,2015,1.57
274,Corinthians,Brazil,2015-07-05,BR1,1,0,0,Goias,2.38,3.0,3.2,2.88,2015,1.4
275,Atletico-MG,Brazil,2015-07-05,BR1,1,3,1,Internacional,3.0,3.25,2.38,1.95,2015,1.85
276,Palmeiras,Brazil,2015-07-05,BR1,1,2,0,Ponte Preta,1.91,3.3,4.2,2.05,2015,1.75
277,Gremio,Brazil,2015-07-05,BR1,1,3,1,Santos,3.4,3.3,2.15,2.3,2015,1.6
278,Fluminense,Brazil,2015-07-05,BR1,1,0,0,Sao Paulo,5.25,3.6,1.67,2.1,2015,1.7
279,Joinville,Brazil,2015-07-04,BR1,1,0,0,Coritiba,5.25,3.6,1.67,2.4,2015,1.53
280,Ponte Preta,Brazil,2015-07-03,BR1,1,0,2,Corinthians,4.75,3.4,1.8,2.35,2015,1.57
281,Goias,Brazil,2015-07-03,BR1,1,1,3,Figueirense,3.5,3.1,2.2,2.88,2015,1.4
282,Santos,Brazil,2015-07-03,BR1,1,1,2,Fluminense,3.4,3.2,2.2,2.08,2015,1.73
283,Coritiba,Brazil,2015-07-02,BR1,1,0,2,Atletico-MG,8.5,4.75,1.36,1.7,2015,2.1
284,Sao Paulo,Brazil,2015-07-02,BR1,1,1,2,Atletico-PR,3.3,3.2,2.25,2.3,2015,1.6
285,Cruzeiro,Brazil,2015-07-02,BR1,1,0,1,Gremio,4.0,3.3,1.95,2.25,2015,1.62
286,Flamengo RJ,Brazil,2015-07-02,BR1,1,1,0,Joinville,2.25,3.1,3.4,2.5,2015,1.5
287,Chapecoense-SC,Brazil,2015-07-02,BR1,1,0,2,Palmeiras,6.5,3.6,1.57,2.15,2015,1.67
288,Internacional,Brazil,2015-07-02,BR1,1,0,3,Sport Recife,4.2,3.3,1.91,2.25,2015,1.62
289,Avai,Brazil,2015-07-02,BR1,1,0,1,Vasco,4.5,3.5,1.8,2.15,2015,1.67
290,Joinville,Brazil,2015-06-28,BR1,1,0,1,Atletico-MG,15.0,5.75,1.22,1.62,2015,2.25
291,Figueirense,Brazil,2015-06-28,BR1,1,1,2,Corinthians,7.0,3.75,1.53,2.4,2015,1.53
292,Cruzeiro,Brazil,2015-06-28,BR1,1,0,1,Coritiba,2.6,3.2,2.75,2.25,2015,1.62
293,Fluminense,Brazil,2015-06-28,BR1,1,2,1,Goias,3.2,3.0,2.38,2.5,2015,1.5
294,Santos,Brazil,2015-06-28,BR1,1,0,1,Internacional,4.0,3.2,2.0,2.1,2015,1.7
295,Sao Paulo,Brazil,2015-06-28,BR1,1,0,4,Palmeiras,3.6,3.25,2.1,2.35,2015,1.57
296,Atletico-PR,Brazil,2015-06-28,BR1,1,1,2,Ponte Preta,4.5,3.4,1.83,2.05,2015,1.75
297,Flamengo RJ,Brazil,2015-06-28,BR1,1,0,1,Vasco,2.1,3.25,3.6,2.3,2015,1.6
298,Gremio,Brazil,2015-06-27,BR1,1,2,1,Avai,2.25,3.2,3.25,2.5,2015,1.5
299,Sport Recife,Brazil,2015-06-27,BR1,1,1,1,Chapecoense-SC,3.8,3.3,2.0,2.4,2015,1.53
300,Ponte Preta,Brazil,2015-06-25,BR1,1,0,2,Fluminense,4.0,3.2,2.0,2.25,2015,1.62
301,Coritiba,Brazil,2015-06-21,BR1,1,2,2,Atletico-PR,4.33,3.25,1.91,2.35,2015,1.57
302,Chapecoense-SC,Brazil,2015-06-21,BR1,1,1,0,Cruzeiro,6.5,3.6,1.57,2.35,2015,1.57
303,Palmeiras,Brazil,2015-06-21,BR1,1,0,1,Gremio,4.0,3.2,2.0,2.35,2015,1.57
304,Goias,Brazil,2015-06-21,BR1,1,1,2,Joinville,3.4,3.1,2.25,2.6,2015,1.48
305,Avai,Brazil,2015-06-21,BR1,1,1,1,Sao Paulo,6.5,4.2,1.5,2.05,2015,1.75
306,Atletico-MG,Brazil,2015-06-20,BR1,1,2,0,Flamengo RJ,2.8,3.3,2.5,1.95,2015,1.85
307,Corinthians,Brazil,2015-06-20,BR1,1,0,1,Santos,3.3,3.2,2.25,2.3,2015,1.6
308,Vasco,Brazil,2015-06-20,BR1,1,1,2,Sport Recife,5.0,3.6,1.7,2.2,2015,1.65
309,Internacional,Brazil,2015-06-19,BR1,1,0,0,Figueirense,2.5,3.1,2.9,2.5,2015,1.5
310,Figueirense,Brazil,2015-06-14,BR1,1,1,1,Avai,4.0,3.2,2.0,2.4,2015,1.53
311,Atletico-PR,Brazil,2015-06-14,BR1,1,1,2,Gremio,6.0,3.6,1.62,2.25,2015,1.62
312,Fluminense,Brazil,2015-06-14,BR1,1,1,2,Palmeiras,4.5,3.5,1.8,2.25,2015,1.62
313,Goias,Brazil,2015-06-14,BR1,1,0,0,Ponte Preta,7.0,3.5,1.57,2.25,2015,1.62
314,Joinville,Brazil,2015-06-14,BR1,1,1,2,Sport Recife,5.5,3.75,1.62,2.3,2015,1.6
315,Cruzeiro,Brazil,2015-06-14,BR1,1,3,1,Vasco,2.38,3.1,3.1,2.35,2015,1.57
316,Sao Paulo,Brazil,2015-06-13,BR1,1,1,0,Chapecoense-SC,2.8,3.1,2.6,2.6,2015,1.48
317,Internacional,Brazil,2015-06-13,BR1,1,1,2,Corinthians,5.25,3.4,1.73,2.4,2015,1.53
318,Flamengo RJ,Brazil,2015-06-13,BR1,1,1,0,Coritiba,2.7,3.1,2.7,2.4,2015,1.53
319,Santos,Brazil,2015-06-11,BR1,1,2,2,Atletico-MG,6.0,4.33,1.5,1.65,2015,2.2
320,Palmeiras,Brazil,2015-06-08,BR1,1,1,2,Figueirense,2.2,3.1,3.5,2.4,2015,1.53
321,Sport Recife,Brazil,2015-06-08,BR1,1,0,0,Fluminense,5.0,3.6,1.7,2.1,2015,1.7
322,Avai,Brazil,2015-06-08,BR1,1,1,0,Goias,4.75,3.3,1.8,2.4,2015,1.53
323,Vasco,Brazil,2015-06-07,BR1,1,0,2,Atletico-PR,5.5,3.75,1.62,2.25,2015,1.62
324,Coritiba,Brazil,2015-06-07,BR1,1,0,2,Internacional,6.0,3.75,1.57,2.2,2015,1.65
325,Corinthians,Brazil,2015-06-07,BR1,1,1,0,Joinville,2.0,3.3,3.8,2.7,2015,1.44
326,Gremio,Brazil,2015-06-07,BR1,1,0,2,Sao Paulo,4.75,3.5,1.75,2.4,2015,1.53
327,Cruzeiro,Brazil,2015-06-06,BR1,1,3,1,Atletico-MG,5.5,3.75,1.62,1.85,2015,1.95
328,Chapecoense-SC,Brazil,2015-06-06,BR1,1,0,1,Flamengo RJ,4.5,3.5,1.8,2.3,2015,1.6
329,Ponte Preta,Brazil,2015-06-06,BR1,1,2,2,Santos,4.0,3.3,1.95,2.05,2015,1.75
330,Internacional,Brazil,2015-06-05,BR1,1,1,1,Palmeiras,4.33,3.4,1.85,2.1,2015,1.7
331,Goias,Brazil,2015-06-05,BR1,1,0,1,Sport Recife,5.0,3.4,1.75,2.35,2015,1.57
332,Figueirense,Brazil,2015-06-04,BR1,1,0,1,Atletico-PR,6.0,3.6,1.62,2.35,2015,1.57
333,Atletico-MG,Brazil,2015-06-04,BR1,1,4,1,Avai,2.0,3.4,3.75,2.05,2015,1.75
334,Joinville,Brazil,2015-06-04,BR1,1,0,2,Chapecoense-SC,5.5,3.6,1.67,2.4,2015,1.53
335,Flamengo RJ,Brazil,2015-06-04,BR1,1,0,1,Cruzeiro,4.0,3.4,1.91,2.1,2015,1.7
336,Coritiba,Brazil,2015-06-04,BR1,1,0,2,Fluminense,4.75,3.5,1.75,2.15,2015,1.67
337,Corinthians,Brazil,2015-06-04,BR1,1,1,3,Gremio,3.8,3.1,2.1,2.88,2015,1.4
338,Santos,Brazil,2015-06-04,BR1,1,2,3,Sao Paulo,4.33,3.4,1.85,2.15,2015,1.67
339,Ponte Preta,Brazil,2015-06-04,BR1,1,3,0,Vasco,3.2,3.2,2.3,2.35,2015,1.57
340,Vasco,Brazil,2015-05-31,BR1,1,0,3,Atletico-MG,9.0,4.2,1.4,1.95,2015,1.85
341,Palmeiras,Brazil,2015-05-31,BR1,1,2,0,Corinthians,3.75,3.3,2.0,2.5,2015,1.5
342,Cruzeiro,Brazil,2015-05-31,BR1,1,1,2,Figueirense,2.5,3.2,2.88,2.5,2015,1.5
343,Fluminense,Brazil,2015-05-31,BR1,1,3,2,Flamengo RJ,3.0,3.2,2.38,2.25,2015,1.62
344,Gremio,Brazil,2015-05-31,BR1,1,1,1,Goias,2.63,3.2,2.7,2.88,2015,1.4
345,Sao Paulo,Brazil,2015-05-31,BR1,1,0,0,Internacional,3.2,3.25,2.25,2.25,2015,1.62
346,Atletico-PR,Brazil,2015-05-31,BR1,1,2,1,Joinville,3.0,3.25,2.38,2.5,2015,1.5
347,Sport Recife,Brazil,2015-05-31,BR1,1,2,2,Santos,7.0,4.2,1.45,2.0,2015,1.8
348,Avai,Brazil,2015-05-30,BR1,1,2,1,Coritiba,5.5,3.5,1.67,2.15,2015,1.67
349,Chapecoense-SC,Brazil,2015-05-30,BR1,1,1,3,Ponte Preta,4.2,3.5,1.85,2.3,2015,1.6
350,Atletico-MG,Brazil,2015-05-24,BR1,1,0,1,Atletico-PR,2.15,3.3,3.4,2.05,2015,1.75
351,Flamengo RJ,Brazil,2015-05-24,BR1,1,1,2,Avai,2.75,3.0,2.7,2.35,2015,1.57
352,Santos,Brazil,2015-05-24,BR1,1,0,1,Chapecoense-SC,2.63,3.2,2.7,2.3,2015,1.6
353,Ponte Preta,Brazil,2015-05-24,BR1,1,1,1,Cruzeiro,3.1,3.25,2.3,2.15,2015,1.67
354,Corinthians,Brazil,2015-05-24,BR1,1,0,0,Fluminense,2.8,3.1,2.6,2.4,2015,1.53
355,Figueirense,Brazil,2015-05-24,BR1,1,0,1,Gremio,7.5,3.8,1.5,2.15,2015,1.67
356,Goias,Brazil,2015-05-24,BR1,1,1,0,Palmeiras,7.0,4.0,1.5,2.15,2015,1.67
357,Coritiba,Brazil,2015-05-24,BR1,1,0,1,Sport Recife,4.75,3.6,1.75,2.3,2015,1.6
358,Joinville,Brazil,2015-05-23,BR1,1,0,3,Sao Paulo,7.5,4.2,1.44,2.1,2015,1.7
359,Internacional,Brazil,2015-05-23,BR1,1,1,1,Vasco,4.33,3.5,1.83,2.35,2015,1.57
360,Fluminense,Brazil,2015-05-17,BR1,1,1,4,Atletico-MG,4.0,3.2,2.0,2.15,2015,1.67
361,Chapecoense-SC,Brazil,2015-05-17,BR1,1,0,1,Corinthians,5.5,3.6,1.67,2.5,2015,1.5
362,Vasco,Brazil,2015-05-17,BR1,1,0,0,Figueirense,3.0,3.1,2.45,2.4,2015,1.53
363,Sport Recife,Brazil,2015-05-17,BR1,1,2,2,Flamengo RJ,5.5,3.75,1.62,2.08,2015,1.73
364,Avai,Brazil,2015-05-17,BR1,1,0,1,Internacional,4.5,3.8,1.73,1.95,2015,1.85
365,Palmeiras,Brazil,2015-05-17,BR1,1,0,0,Joinville,2.3,3.1,3.25,2.3,2015,1.6
366,Sao Paulo,Brazil,2015-05-17,BR1,1,0,1,Ponte Preta,2.4,3.2,3.0,2.2,2015,1.65
367,Cruzeiro,Brazil,2015-05-17,BR1,1,0,1,Santos,4.6,3.6,1.75,2.1,2015,1.7
368,Gremio,Brazil,2015-05-16,BR1,1,0,2,Coritiba,3.1,3.25,2.3,2.6,2015,1.48
369,Atletico-PR,Brazil,2015-05-16,BR1,1,0,2,Goias,3.4,3.1,2.25,2.5,2015,1.5
370,Internacional,Brazil,2015-05-10,BR1,1,0,3,Atletico-PR,3.5,3.2,2.15,2.25,2015,1.62
371,Santos,Brazil,2015-05-10,BR1,1,1,1,Avai,2.1,3.3,3.5,2.1,2015,1.7
372,Corinthians,Brazil,2015-05-10,BR1,1,1,0,Cruzeiro,2.63,3.1,2.75,2.3,2015,1.6
373,Joinville,Brazil,2015-05-10,BR1,1,0,1,Fluminense,6.0,3.75,1.57,2.2,2015,1.65
374,Ponte Preta,Brazil,2015-05-10,BR1,1,3,3,Gremio,5.75,3.75,1.6,2.35,2015,1.57
375,Flamengo RJ,Brazil,2015-05-10,BR1,1,1,2,Sao Paulo,3.25,3.5,2.1,2.25,2015,1.62
376,Figueirense,Brazil,2015-05-10,BR1,1,1,4,Sport Recife,5.25,3.6,1.67,2.25,2015,1.62
377,Goias,Brazil,2015-05-10,BR1,1,0,0,Vasco,5.75,3.6,1.62,2.25,2015,1.62
378,Coritiba,Brazil,2015-05-09,BR1,1,1,2,Chapecoense-SC,3.6,3.1,2.15,2.35,2015,1.57
379,Atletico-MG,Brazil,2015-05-09,BR1,1,2,2,Palmeiras,5.25,3.5,1.7,2.25,2015,1.62
