,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
232,Cruzeiro,Brazil,2013-08-24,BR1,1,2,0,Ponte Preta,1.91,3.4,4.0,1.85,2013,1.95
233,Vitoria,Brazil,2013-08-24,BR1,1,0,2,Santos,6.5,3.9,1.53,1.95,2013,1.85
234,Criciuma,Brazil,2013-08-18,BR1,1,1,2,Atletico-PR,6.0,4.0,1.53,1.65,2013,2.2
235,Santos,Brazil,2013-08-18,BR1,1,0,0,Bahia,3.75,3.3,2.0,2.25,2013,1.62
236,Coritiba,Brazil,2013-08-18,BR1,1,0,1,Corinthians,6.5,3.75,1.55,2.2,2013,1.65
237,Sao Paulo,Brazil,2013-08-18,BR1,1,0,0,Flamengo RJ,2.9,3.2,2.45,2.2,2013,1.65
238,Atletico-MG,Brazil,2013-08-18,BR1,1,0,0,Internacional,3.6,3.5,2.0,2.0,2013,1.8
239,Goias,Brazil,2013-08-18,BR1,1,1,0,Ponte Preta,3.4,3.4,2.1,1.95,2013,1.85
240,Botafogo RJ,Brazil,2013-08-18,BR1,1,3,1,Portuguesa,2.0,3.6,3.5,2.15,2013,1.67
241,Gremio,Brazil,2013-08-18,BR1,1,3,2,Vasco,3.2,3.2,2.29,2.08,2013,1.73
242,Vitoria,Brazil,2013-08-17,BR1,1,1,5,Cruzeiro,9.0,5.0,1.33,1.62,2013,2.25
243,Fluminense,Brazil,2013-08-17,BR1,1,1,0,Nautico,2.2,3.25,3.3,2.1,2013,1.7
244,Internacional,Brazil,2013-08-16,BR1,1,3,3,Botafogo RJ,3.5,3.4,2.04,1.8,2013,2.0
245,Atletico-PR,Brazil,2013-08-16,BR1,1,1,1,Sao Paulo,4.2,3.75,1.8,1.8,2013,2.0
246,Bahia,Brazil,2013-08-15,BR1,1,0,2,Atletico-MG,6.0,3.8,1.57,2.04,2013,1.75
247,Portuguesa,Brazil,2013-08-15,BR1,1,1,1,Coritiba,4.75,3.6,1.73,2.04,2013,1.75
248,Nautico,Brazil,2013-08-15,BR1,1,0,3,Criciuma,4.0,3.5,1.91,1.95,2013,1.85
249,Corinthians,Brazil,2013-08-15,BR1,1,0,0,Fluminense,2.8,3.2,2.54,2.5,2013,1.5
250,Flamengo RJ,Brazil,2013-08-15,BR1,1,1,1,Goias,2.88,3.2,2.5,2.15,2013,1.67
251,Cruzeiro,Brazil,2013-08-15,BR1,1,1,3,Gremio,3.2,3.25,2.25,2.15,2013,1.67
252,Vasco,Brazil,2013-08-15,BR1,1,1,1,Santos,5.0,3.5,1.73,1.95,2013,1.85
253,Ponte Preta,Brazil,2013-08-15,BR1,1,1,3,Vitoria,3.3,3.25,2.2,2.0,2013,1.8
254,Gremio,Brazil,2013-08-11,BR1,1,3,0,Bahia,3.25,3.2,2.25,2.7,2013,1.44
255,Vitoria,Brazil,2013-08-11,BR1,1,0,2,Corinthians,10.0,4.75,1.33,1.95,2013,1.85
256,Vasco,Brazil,2013-08-11,BR1,1,1,0,Coritiba,5.75,4.0,1.57,1.75,2013,2.04
257,Santos,Brazil,2013-08-11,BR1,1,0,0,Cruzeiro,6.5,4.2,1.5,1.6,2013,2.29
258,Flamengo RJ,Brazil,2013-08-11,BR1,1,3,2,Fluminense,3.5,3.3,2.1,2.1,2013,1.7
259,Atletico-PR,Brazil,2013-08-11,BR1,1,2,2,Internacional,3.75,3.6,1.91,2.04,2013,1.75
260,Criciuma,Brazil,2013-08-11,BR1,1,1,3,Ponte Preta,4.2,3.6,1.83,1.95,2013,1.85
261,Sao Paulo,Brazil,2013-08-11,BR1,1,1,2,Portuguesa,2.25,3.25,3.2,2.1,2013,1.7
262,Goias,Brazil,2013-08-10,BR1,1,1,1,Botafogo RJ,5.0,3.75,1.67,1.8,2013,2.0
263,Atletico-MG,Brazil,2013-08-10,BR1,1,0,0,Nautico,2.1,3.4,3.4,2.0,2013,1.8
264,Coritiba,Brazil,2013-08-09,BR1,1,1,0,Gremio,4.5,3.5,1.8,2.29,2013,1.6
265,Ponte Preta,Brazil,2013-08-09,BR1,1,1,1,Vasco,3.75,3.4,2.0,1.85,2013,1.95
266,Botafogo RJ,Brazil,2013-08-08,BR1,1,2,2,Atletico-MG,3.6,3.5,2.0,1.9,2013,1.9
267,Bahia,Brazil,2013-08-08,BR1,1,0,1,Atletico-PR,5.5,3.75,1.62,2.0,2013,1.8
268,Cruzeiro,Brazil,2013-08-08,BR1,1,2,1,Criciuma,2.1,3.4,3.4,2.0,2013,1.8
269,Portuguesa,Brazil,2013-08-08,BR1,1,1,1,Flamengo RJ,5.0,3.75,1.67,1.95,2013,1.85
270,Nautico,Brazil,2013-08-08,BR1,1,1,2,Goias,4.75,3.5,1.75,2.04,2013,1.75
271,Corinthians,Brazil,2013-08-08,BR1,1,1,1,Santos,2.25,3.2,3.25,2.25,2013,1.62
272,Fluminense,Brazil,2013-08-08,BR1,1,1,1,Vitoria,2.2,3.3,3.3,1.9,2013,1.9
273,Goias,Brazil,2013-08-04,BR1,1,0,2,Atletico-PR,5.0,3.8,1.67,1.85,2013,1.95
274,Corinthians,Brazil,2013-08-04,BR1,1,2,0,Criciuma,2.25,3.3,3.2,2.25,2013,1.62
275,Atletico-MG,Brazil,2013-08-04,BR1,1,0,3,Flamengo RJ,3.1,3.1,2.38,2.2,2013,1.65
276,Internacional,Brazil,2013-08-04,BR1,1,1,1,Gremio,2.8,3.2,2.5,2.29,2013,1.6
277,Fluminense,Brazil,2013-08-04,BR1,1,1,1,Ponte Preta,2.5,3.2,2.8,2.04,2013,1.75
278,Botafogo RJ,Brazil,2013-08-04,BR1,1,3,2,Vasco,2.04,3.5,3.4,2.0,2013,1.8
279,Portuguesa,Brazil,2013-08-04,BR1,1,1,2,Vitoria,4.75,3.75,1.73,1.95,2013,1.85
280,Coritiba,Brazil,2013-08-03,BR1,1,0,1,Cruzeiro,5.5,4.09,1.57,1.67,2013,2.15
281,Vitoria,Brazil,2013-08-02,BR1,1,0,2,Botafogo RJ,8.0,4.5,1.4,1.7,2013,2.1
282,Vasco,Brazil,2013-08-02,BR1,1,1,1,Goias,3.75,3.4,2.0,1.9,2013,1.9
283,Atletico-PR,Brazil,2013-08-01,BR1,1,2,1,Atletico-MG,5.0,4.09,1.62,1.73,2013,2.08
284,Flamengo RJ,Brazil,2013-08-01,BR1,1,0,3,Bahia,2.63,3.2,2.7,2.25,2013,1.62
285,Gremio,Brazil,2013-08-01,BR1,1,0,2,Corinthians,4.75,3.2,1.85,2.5,2013,1.5
286,Ponte Preta,Brazil,2013-08-01,BR1,1,3,5,Coritiba,5.0,3.5,1.73,2.0,2013,1.8
287,Cruzeiro,Brazil,2013-08-01,BR1,1,0,1,Fluminense,3.1,3.4,2.25,1.85,2013,1.95
288,Criciuma,Brazil,2013-08-01,BR1,1,1,1,Portuguesa,3.5,3.3,2.1,2.1,2013,1.7
289,Goias,Brazil,2013-07-28,BR1,1,1,2,Bahia,3.75,3.25,2.04,2.29,2013,1.6
290,Sao Paulo,Brazil,2013-07-28,BR1,1,0,0,Corinthians,4.0,3.4,1.91,2.1,2013,1.7
291,Vitoria,Brazil,2013-07-28,BR1,1,1,1,Coritiba,5.5,3.8,1.62,1.85,2013,1.95
292,Atletico-MG,Brazil,2013-07-28,BR1,1,1,4,Cruzeiro,4.75,3.5,1.75,1.8,2013,2.0
293,Botafogo RJ,Brazil,2013-07-28,BR1,1,1,1,Flamengo RJ,2.5,3.2,2.88,2.1,2013,1.7
294,Fluminense,Brazil,2013-07-28,BR1,1,0,2,Gremio,3.8,3.3,2.0,2.25,2013,1.62
295,Internacional,Brazil,2013-07-28,BR1,1,0,3,Nautico,2.2,3.3,3.2,2.04,2013,1.75
296,Santos,Brazil,2013-07-28,BR1,1,0,1,Ponte Preta,2.9,3.3,2.4,2.04,2013,1.75
297,Atletico-PR,Brazil,2013-07-27,BR1,1,3,2,Portuguesa,2.6,3.25,2.7,2.04,2013,1.75
298,Criciuma,Brazil,2013-07-27,BR1,1,2,3,Vasco,5.75,3.75,1.6,1.8,2013,2.0
299,Internacional,Brazil,2013-07-25,BR1,1,1,0,Sao Paulo,3.5,3.5,2.04,1.85,2013,1.95
300,Corinthians,Brazil,2013-07-21,BR1,1,1,1,Atletico-PR,2.7,3.2,2.63,2.1,2013,1.7
301,Vasco,Brazil,2013-07-21,BR1,1,3,1,Fluminense,5.5,3.75,1.62,1.95,2013,1.85
302,Portuguesa,Brazil,2013-07-21,BR1,1,1,2,Goias,4.0,3.3,1.95,2.04,2013,1.75
303,Flamengo RJ,Brazil,2013-07-21,BR1,1,0,1,Internacional,4.5,3.5,1.8,2.0,2013,1.8
304,Coritiba,Brazil,2013-07-21,BR1,1,2,2,Santos,3.4,3.25,2.15,2.0,2013,1.8
305,Bahia,Brazil,2013-07-21,BR1,1,0,0,Vitoria,3.25,3.25,2.2,2.1,2013,1.7
306,Nautico,Brazil,2013-07-20,BR1,1,0,2,Botafogo RJ,9.0,5.0,1.33,1.73,2013,2.08
307,Gremio,Brazil,2013-07-20,BR1,1,1,2,Criciuma,2.15,3.3,3.4,2.0,2013,1.8
308,Cruzeiro,Brazil,2013-07-20,BR1,1,3,0,Sao Paulo,3.4,3.4,2.1,1.85,2013,1.95
309,Atletico-MG,Brazil,2013-07-14,BR1,1,1,0,Corinthians,6.0,3.75,1.57,2.15,2013,1.67
310,Atletico-PR,Brazil,2013-07-14,BR1,1,0,1,Coritiba,3.25,3.6,2.1,1.8,2013,2.0
311,Goias,Brazil,2013-07-14,BR1,1,0,0,Criciuma,3.5,3.3,2.1,1.85,2013,1.95
312,Nautico,Brazil,2013-07-14,BR1,1,0,3,Cruzeiro,9.0,5.0,1.33,1.67,2013,2.15
313,Botafogo RJ,Brazil,2013-07-14,BR1,1,1,2,Gremio,4.5,3.4,1.83,2.08,2013,1.73
314,Bahia,Brazil,2013-07-14,BR1,1,0,0,Ponte Preta,4.33,3.5,1.83,2.0,2013,1.8
315,Flamengo RJ,Brazil,2013-07-14,BR1,1,1,0,Vasco,1.91,3.4,4.0,2.08,2013,1.73
316,Sao Paulo,Brazil,2013-07-14,BR1,1,2,3,Vitoria,3.0,3.2,2.38,1.95,2013,1.85
317,Internacional,Brazil,2013-07-13,BR1,1,3,2,Fluminense,3.5,3.3,2.1,2.1,2013,1.7
318,Portuguesa,Brazil,2013-07-13,BR1,1,1,4,Santos,3.75,3.4,2.0,2.35,2013,1.57
319,Bahia,Brazil,2013-07-11,BR1,1,2,1,Sao Paulo,8.5,4.75,1.36,1.85,2013,1.95
320,Criciuma,Brazil,2013-07-07,BR1,1,2,3,Atletico-MG,4.75,3.6,1.75,1.75,2013,2.04
321,Corinthians,Brazil,2013-07-07,BR1,1,2,0,Bahia,2.29,3.1,3.25,2.35,2013,1.57
322,Fluminense,Brazil,2013-07-07,BR1,1,0,1,Botafogo RJ,2.5,3.3,2.8,2.04,2013,1.75
323,Vitoria,Brazil,2013-07-07,BR1,1,0,1,Goias,4.2,3.5,1.85,1.95,2013,1.85
324,Vasco,Brazil,2013-07-07,BR1,1,3,5,Internacional,7.0,4.0,1.5,1.95,2013,1.85
325,Cruzeiro,Brazil,2013-07-07,BR1,1,1,1,Portuguesa,2.4,3.3,2.9,2.08,2013,1.73
326,Santos,Brazil,2013-07-07,BR1,1,2,0,Sao Paulo,5.75,4.0,1.57,1.9,2013,1.9
327,Gremio,Brazil,2013-07-06,BR1,1,1,1,Atletico-PR,2.63,3.3,2.63,2.04,2013,1.75
328,Coritiba,Brazil,2013-07-06,BR1,1,2,2,Flamengo RJ,3.6,3.5,2.0,2.0,2013,1.8
329,Ponte Preta,Brazil,2013-07-06,BR1,1,3,1,Nautico,3.3,3.3,2.2,2.08,2013,1.73
330,Sao Paulo,Brazil,2013-06-13,BR1,1,1,1,Gremio,3.4,3.2,2.2,2.29,2013,1.6
331,Atletico-MG,Brazil,2013-06-13,BR1,1,0,1,Santos,2.63,3.2,2.7,2.0,2013,1.8
332,Fluminense,Brazil,2013-06-13,BR1,1,1,2,Portuguesa,2.6,3.2,2.75,2.4,2013,1.53
333,Nautico,Brazil,2013-06-09,BR1,1,0,1,Coritiba,8.0,4.5,1.4,1.73,2013,2.08
334,Goias,Brazil,2013-06-09,BR1,1,1,2,Fluminense,4.5,3.5,1.8,1.95,2013,1.85
335,Botafogo RJ,Brazil,2013-06-09,BR1,1,2,0,Ponte Preta,2.63,3.3,2.63,1.85,2013,1.95
336,Atletico-PR,Brazil,2013-06-09,BR1,1,2,3,Vitoria,2.5,3.4,2.7,1.85,2013,1.95
337,Gremio,Brazil,2013-06-09,BR1,1,0,2,Atletico-MG,3.6,3.3,2.04,2.04,2013,1.75
338,Portuguesa,Brazil,2013-06-08,BR1,1,0,0,Corinthians,5.5,3.6,1.65,2.08,2013,1.73
339,Flamengo RJ,Brazil,2013-06-08,BR1,1,3,0,Criciuma,2.88,3.3,2.4,2.0,2013,1.8
340,Internacional,Brazil,2013-06-08,BR1,1,2,2,Cruzeiro,3.75,3.4,2.0,2.25,2013,1.62
341,Bahia,Brazil,2013-06-08,BR1,1,1,1,Vasco,4.09,3.4,1.91,2.1,2013,1.7
342,Fluminense,Brazil,2013-06-07,BR1,1,1,2,Coritiba,3.2,3.3,2.25,2.0,2013,1.8
343,Botafogo RJ,Brazil,2013-06-06,BR1,1,1,2,Bahia,2.04,3.25,3.75,2.04,2013,1.75
344,Santos,Brazil,2013-06-06,BR1,1,1,3,Criciuma,3.0,3.25,2.38,2.04,2013,1.75
345,Corinthians,Brazil,2013-06-06,BR1,1,0,1,Cruzeiro,3.2,3.3,2.25,2.15,2013,1.67
346,Nautico,Brazil,2013-06-06,BR1,1,1,0,Flamengo RJ,7.5,4.2,1.44,1.85,2013,1.95
347,Vitoria,Brazil,2013-06-06,BR1,1,0,1,Gremio,8.0,4.5,1.4,1.75,2013,2.04
348,Atletico-PR,Brazil,2013-06-06,BR1,1,4,3,Ponte Preta,2.88,3.2,2.5,2.15,2013,1.67
349,Internacional,Brazil,2013-06-06,BR1,1,1,1,Portuguesa,2.5,3.1,2.9,2.4,2013,1.53
350,Goias,Brazil,2013-06-06,BR1,1,1,0,Sao Paulo,8.0,4.5,1.4,1.7,2013,2.1
351,Atletico-MG,Brazil,2013-06-06,BR1,1,0,2,Vasco,2.1,3.3,3.5,2.04,2013,1.75
352,Sao Paulo,Brazil,2013-06-02,BR1,1,0,0,Atletico-MG,3.75,3.4,2.0,2.04,2013,1.75
353,Ponte Preta,Brazil,2013-06-02,BR1,1,0,1,Corinthians,6.0,4.0,1.55,2.04,2013,1.75
354,Criciuma,Brazil,2013-06-02,BR1,1,0,3,Fluminense,5.0,3.75,1.67,1.85,2013,1.95
355,Bahia,Brazil,2013-06-02,BR1,1,2,1,Internacional,8.0,4.09,1.44,2.04,2013,1.75
356,Portuguesa,Brazil,2013-06-02,BR1,1,2,2,Nautico,3.3,3.1,2.29,2.1,2013,1.7
357,Flamengo RJ,Brazil,2013-06-01,BR1,1,2,2,Atletico-PR,2.88,3.3,2.4,2.1,2013,1.7
358,Cruzeiro,Brazil,2013-06-01,BR1,1,1,2,Botafogo RJ,3.5,3.3,2.1,1.8,2013,2.0
359,Coritiba,Brazil,2013-06-01,BR1,1,1,1,Goias,3.1,3.4,2.25,1.85,2013,1.95
360,Gremio,Brazil,2013-06-01,BR1,1,1,1,Santos,2.54,3.3,2.7,2.04,2013,1.75
361,Vasco,Brazil,2013-06-01,BR1,1,0,2,Vitoria,5.0,3.5,1.73,1.95,2013,1.85
362,Criciuma,Brazil,2013-05-31,BR1,1,0,2,Internacional,6.5,4.2,1.5,1.73,2013,2.08
363,Coritiba,Brazil,2013-05-30,BR1,1,0,0,Bahia,2.5,3.3,2.75,2.04,2013,1.75
364,Santos,Brazil,2013-05-30,BR1,1,1,2,Botafogo RJ,5.5,3.8,1.62,1.95,2013,1.85
365,Ponte Preta,Brazil,2013-05-30,BR1,1,2,0,Flamengo RJ,5.75,3.5,1.65,2.04,2013,1.75
366,Corinthians,Brazil,2013-05-30,BR1,1,1,1,Goias,2.38,3.2,3.0,2.08,2013,1.73
367,Vitoria,Brazil,2013-05-30,BR1,1,3,0,Nautico,3.1,3.3,2.29,1.95,2013,1.85
368,Vasco,Brazil,2013-05-30,BR1,1,1,5,Sao Paulo,5.75,4.0,1.57,2.04,2013,1.75
369,Cruzeiro,Brazil,2013-05-29,BR1,1,2,2,Atletico-PR,2.45,3.3,2.8,2.08,2013,1.73
370,Botafogo RJ,Brazil,2013-05-26,BR1,1,1,1,Corinthians,4.09,3.4,1.91,2.0,2013,1.8
371,Atletico-MG,Brazil,2013-05-26,BR1,1,1,2,Coritiba,3.6,3.6,1.95,2.04,2013,1.75
372,Bahia,Brazil,2013-05-26,BR1,1,1,3,Criciuma,4.5,3.75,1.73,2.04,2013,1.75
373,Goias,Brazil,2013-05-26,BR1,1,0,5,Cruzeiro,6.0,4.0,1.55,1.8,2013,2.0
374,Atletico-PR,Brazil,2013-05-26,BR1,1,1,2,Fluminense,3.2,3.25,2.25,2.08,2013,1.73
375,Nautico,Brazil,2013-05-26,BR1,1,0,2,Gremio,8.0,4.33,1.4,1.95,2013,1.85
376,Sao Paulo,Brazil,2013-05-26,BR1,1,2,0,Ponte Preta,2.38,3.2,3.0,2.08,2013,1.73
377,Flamengo RJ,Brazil,2013-05-26,BR1,1,0,0,Santos,2.7,3.3,2.54,1.95,2013,1.85
378,Portuguesa,Brazil,2013-05-25,BR1,1,0,1,Vasco,3.75,3.4,2.0,2.0,2013,1.8
379,Internacional,Brazil,2013-05-25,BR1,1,2,2,Vitoria,2.63,3.2,2.7,2.25,2013,1.62
