,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
233,Fluminense,Brazil,2011-08-07,BR1,1,0,3,America MG,2.1,3.3,3.5,1.95,2011,1.85
234,Figueirense,Brazil,2011-08-07,BR1,1,2,1,Atletico-MG,5.0,3.6,1.7,1.8,2011,2.0
235,Corinthians,Brazil,2011-08-07,BR1,1,1,1,Atletico-PR,2.8,3.2,2.5,2.04,2011,1.75
236,Sao Paulo,Brazil,2011-08-07,BR1,1,2,1,Avai,2.4,3.3,2.9,1.75,2011,2.04
237,Atletico GO,Brazil,2011-08-07,BR1,1,1,2,Bahia,4.0,3.5,1.91,1.95,2011,1.85
238,Vasco,Brazil,2011-08-07,BR1,1,0,4,Botafogo RJ,3.0,3.2,2.4,2.0,2011,1.8
239,Cruzeiro,Brazil,2011-08-07,BR1,1,2,3,Internacional,3.25,3.3,2.2,2.0,2011,1.8
240,Ceara,Brazil,2011-08-07,BR1,1,0,1,Santos,6.0,3.8,1.57,1.73,2011,2.08
241,Coritiba,Brazil,2011-08-06,BR1,1,0,1,Flamengo RJ,5.0,3.4,1.75,1.7,2011,2.1
242,Gremio,Brazil,2011-08-06,BR1,1,0,0,Palmeiras,5.0,3.4,1.75,2.0,2011,1.8
243,Atletico-PR,Brazil,2011-08-05,BR1,1,3,0,Atletico GO,3.5,3.6,2.0,2.0,2011,1.8
244,Internacional,Brazil,2011-08-05,BR1,1,0,2,Fluminense,3.5,3.3,2.1,2.0,2011,1.8
245,Bahia,Brazil,2011-08-05,BR1,1,0,3,Sao Paulo,7.5,4.2,1.44,1.65,2011,2.2
246,Avai,Brazil,2011-08-04,BR1,1,3,0,Ceara,5.0,3.8,1.67,1.75,2011,2.04
247,America MG,Brazil,2011-08-04,BR1,1,1,2,Corinthians,9.0,5.0,1.33,1.62,2011,2.25
248,Palmeiras,Brazil,2011-08-04,BR1,1,1,1,Coritiba,3.75,3.4,2.0,1.85,2011,1.95
249,Flamengo RJ,Brazil,2011-08-04,BR1,1,1,0,Cruzeiro,3.3,3.2,2.25,1.95,2011,1.85
250,Botafogo RJ,Brazil,2011-08-04,BR1,1,0,2,Figueirense,3.0,3.2,2.4,2.1,2011,1.7
251,Atletico-MG,Brazil,2011-08-04,BR1,1,2,2,Gremio,4.75,3.5,1.75,1.8,2011,2.0
252,Santos,Brazil,2011-08-04,BR1,1,0,2,Vasco,3.6,3.8,1.91,1.7,2011,2.1
253,Coritiba,Brazil,2011-07-31,BR1,1,3,1,America MG,2.2,3.25,3.3,1.95,2011,1.85
254,Santos,Brazil,2011-07-31,BR1,1,2,3,Atletico-PR,2.4,3.4,2.8,1.8,2011,2.0
255,Corinthians,Brazil,2011-07-31,BR1,1,2,3,Avai,2.1,3.25,3.5,2.0,2011,1.8
256,Figueirense,Brazil,2011-07-31,BR1,1,1,3,Bahia,3.75,3.4,2.0,1.85,2011,1.95
257,Ceara,Brazil,2011-07-31,BR1,1,0,4,Fluminense,5.0,3.5,1.73,1.8,2011,2.0
258,Atletico GO,Brazil,2011-07-31,BR1,1,0,0,Internacional,4.75,3.5,1.75,1.85,2011,1.95
259,Atletico-MG,Brazil,2011-07-31,BR1,1,2,3,Palmeiras,4.75,3.5,1.75,1.95,2011,1.85
260,Vasco,Brazil,2011-07-31,BR1,1,2,0,Sao Paulo,3.75,3.4,2.0,1.75,2011,2.04
261,Botafogo RJ,Brazil,2011-07-30,BR1,1,1,0,Cruzeiro,5.5,3.5,1.67,1.73,2011,2.08
262,Gremio,Brazil,2011-07-30,BR1,1,0,2,Flamengo RJ,7.0,3.75,1.53,1.65,2011,2.2
263,Atletico-PR,Brazil,2011-07-29,BR1,1,1,2,Ceara,6.0,3.6,1.62,1.85,2011,1.95
264,Bahia,Brazil,2011-07-29,BR1,1,1,1,Vasco,8.0,4.5,1.4,1.6,2011,2.29
265,Cruzeiro,Brazil,2011-07-28,BR1,1,0,2,Atletico GO,2.04,3.4,3.6,2.0,2011,1.8
266,Fluminense,Brazil,2011-07-28,BR1,1,0,1,Atletico-MG,3.0,3.2,2.4,1.75,2011,2.04
267,Avai,Brazil,2011-07-28,BR1,1,1,2,Botafogo RJ,5.75,3.5,1.65,1.62,2011,2.25
268,Sao Paulo,Brazil,2011-07-28,BR1,1,4,3,Coritiba,3.4,3.4,2.1,1.8,2011,2.0
269,Palmeiras,Brazil,2011-07-28,BR1,1,1,0,Figueirense,3.0,3.2,2.4,2.15,2011,1.67
270,America MG,Brazil,2011-07-28,BR1,1,1,1,Gremio,8.0,4.5,1.4,1.65,2011,2.2
271,Flamengo RJ,Brazil,2011-07-28,BR1,1,5,4,Santos,3.8,3.3,2.0,1.85,2011,1.95
272,Vasco,Brazil,2011-07-24,BR1,1,2,1,Atletico-MG,3.3,3.4,2.15,1.73,2011,2.08
273,Coritiba,Brazil,2011-07-24,BR1,1,0,0,Bahia,2.5,3.4,2.7,1.8,2011,2.0
274,Cruzeiro,Brazil,2011-07-24,BR1,1,1,0,Corinthians,3.4,3.4,2.1,2.0,2011,1.8
275,Ceara,Brazil,2011-07-24,BR1,1,1,1,Flamengo RJ,4.33,3.25,1.91,1.8,2011,2.0
276,Palmeiras,Brazil,2011-07-24,BR1,1,0,1,Fluminense,2.88,3.3,2.4,2.15,2011,1.67
277,Figueirense,Brazil,2011-07-23,BR1,1,0,0,America MG,2.6,3.25,2.7,2.0,2011,1.8
278,Botafogo RJ,Brazil,2011-07-23,BR1,1,1,2,Atletico-PR,3.5,3.3,2.1,2.0,2011,1.8
279,Atletico GO,Brazil,2011-07-23,BR1,1,2,2,Sao Paulo,8.0,4.0,1.45,1.75,2011,2.04
280,Internacional,Brazil,2011-07-22,BR1,1,3,1,Avai,2.1,3.4,3.5,1.8,2011,2.0
281,Corinthians,Brazil,2011-07-21,BR1,1,2,0,Botafogo RJ,3.0,3.25,2.4,2.1,2011,1.7
282,Gremio,Brazil,2011-07-21,BR1,1,0,0,Figueirense,3.1,3.5,2.2,1.75,2011,2.04
283,Flamengo RJ,Brazil,2011-07-21,BR1,1,0,0,Palmeiras,3.4,3.3,2.15,2.0,2011,1.8
284,America MG,Brazil,2011-07-17,BR1,1,0,4,Ceara,5.5,3.75,1.62,1.67,2011,2.15
285,Bahia,Brazil,2011-07-17,BR1,1,1,2,Cruzeiro,9.0,4.5,1.36,1.6,2011,2.29
286,Sao Paulo,Brazil,2011-07-17,BR1,1,3,0,Internacional,4.33,3.5,1.83,1.95,2011,1.85
287,Atletico-MG,Brazil,2011-07-17,BR1,1,1,2,Santos,3.5,3.3,2.1,1.73,2011,2.08
288,Avai,Brazil,2011-07-16,BR1,1,1,0,Atletico GO,5.0,4.0,1.62,1.8,2011,2.0
289,Fluminense,Brazil,2011-07-16,BR1,1,1,3,Coritiba,5.5,3.5,1.67,1.95,2011,1.85
290,Atletico-PR,Brazil,2011-07-16,BR1,1,1,2,Vasco,7.0,4.0,1.5,1.85,2011,1.95
291,Internacional,Brazil,2011-07-15,BR1,1,0,1,Corinthians,4.5,3.5,1.8,1.85,2011,1.95
292,Corinthians,Brazil,2011-07-10,BR1,1,1,0,Atletico GO,2.29,3.4,3.0,2.0,2011,1.8
293,America MG,Brazil,2011-07-10,BR1,1,0,2,Atletico-MG,4.75,3.6,1.75,1.6,2011,2.29
294,Avai,Brazil,2011-07-10,BR1,1,0,0,Atletico-PR,5.5,3.8,1.62,1.65,2011,2.2
295,Botafogo RJ,Brazil,2011-07-10,BR1,1,1,1,Bahia,3.0,3.4,2.29,2.04,2011,1.75
296,Ceara,Brazil,2011-07-10,BR1,1,1,1,Figueirense,5.5,3.6,1.67,1.7,2011,2.1
297,Flamengo RJ,Brazil,2011-07-10,BR1,1,1,0,Fluminense,2.1,3.25,3.5,1.9,2011,1.9
298,Coritiba,Brazil,2011-07-10,BR1,1,0,2,Gremio,4.0,3.4,1.91,1.75,2011,2.04
299,Santos,Brazil,2011-07-10,BR1,1,0,3,Palmeiras,4.0,3.5,1.91,1.95,2011,1.85
300,Cruzeiro,Brazil,2011-07-09,BR1,1,1,2,Sao Paulo,2.9,3.3,2.4,2.04,2011,1.75
301,Internacional,Brazil,2011-07-09,BR1,1,0,2,Vasco,3.3,3.5,2.1,1.8,2011,2.0
302,Palmeiras,Brazil,2011-07-08,BR1,1,1,1,America MG,2.29,3.3,3.1,1.95,2011,1.85
303,Atletico GO,Brazil,2011-07-08,BR1,1,1,1,Botafogo RJ,7.0,3.75,1.53,1.65,2011,2.2
304,Figueirense,Brazil,2011-07-08,BR1,1,0,3,Coritiba,4.75,3.8,1.7,1.6,2011,2.29
305,Bahia,Brazil,2011-07-07,BR1,1,2,2,Avai,3.5,3.75,1.95,1.67,2011,2.15
306,Atletico-MG,Brazil,2011-07-07,BR1,1,0,3,Ceara,3.25,3.25,2.25,1.73,2011,2.08
307,Vasco,Brazil,2011-07-07,BR1,1,1,2,Corinthians,4.75,3.4,1.8,1.75,2011,2.04
308,Gremio,Brazil,2011-07-07,BR1,1,0,2,Cruzeiro,6.5,4.2,1.5,1.53,2011,2.4
309,Sao Paulo,Brazil,2011-07-07,BR1,1,0,1,Flamengo RJ,5.0,3.5,1.73,1.8,2011,2.0
310,Atletico-PR,Brazil,2011-07-07,BR1,1,0,1,Internacional,7.0,3.8,1.53,1.7,2011,2.1
311,America MG,Brazil,2011-07-02,BR1,1,0,1,Santos,5.75,4.0,1.57,1.62,2011,2.25
312,Internacional,Brazil,2011-07-01,BR1,1,4,0,Atletico-MG,3.2,3.6,2.1,1.6,2011,2.29
313,Ceara,Brazil,2011-07-01,BR1,1,1,3,Coritiba,6.5,4.2,1.5,1.6,2011,2.29
314,Atletico-PR,Brazil,2011-07-01,BR1,1,1,3,Fluminense,6.5,3.75,1.57,1.8,2011,2.0
315,Atletico GO,Brazil,2011-07-01,BR1,1,0,2,Palmeiras,6.0,3.75,1.6,1.8,2011,2.0
316,Flamengo RJ,Brazil,2011-06-30,BR1,1,3,2,America MG,2.04,3.6,3.4,1.7,2011,2.1
317,Corinthians,Brazil,2011-06-30,BR1,1,1,0,Bahia,2.1,3.3,3.5,1.95,2011,1.85
318,Santos,Brazil,2011-06-30,BR1,1,1,2,Figueirense,3.3,3.5,2.1,1.95,2011,1.85
319,Avai,Brazil,2011-06-30,BR1,1,2,2,Gremio,8.5,4.75,1.36,1.44,2011,2.7
320,Botafogo RJ,Brazil,2011-06-30,BR1,1,2,0,Sao Paulo,4.5,3.5,1.8,1.8,2011,2.0
321,Cruzeiro,Brazil,2011-06-30,BR1,1,3,0,Vasco,3.0,3.4,2.29,1.8,2011,2.0
322,Vasco,Brazil,2011-06-26,BR1,1,1,0,Atletico GO,2.63,3.3,2.6,1.95,2011,1.85
323,Fluminense,Brazil,2011-06-26,BR1,1,1,0,Avai,2.4,3.3,2.9,1.75,2011,2.04
324,Gremio,Brazil,2011-06-26,BR1,1,1,2,Botafogo RJ,4.0,3.4,1.91,1.75,2011,2.04
325,Palmeiras,Brazil,2011-06-26,BR1,1,0,2,Ceara,2.5,3.4,2.7,2.04,2011,1.75
326,Sao Paulo,Brazil,2011-06-26,BR1,1,0,5,Corinthians,3.5,3.25,2.1,1.85,2011,1.95
327,Coritiba,Brazil,2011-06-26,BR1,1,1,2,Cruzeiro,5.5,3.8,1.62,1.62,2011,2.25
328,Figueirense,Brazil,2011-06-26,BR1,1,1,4,Internacional,5.5,3.5,1.67,1.73,2011,2.08
329,Bahia,Brazil,2011-06-25,BR1,1,2,0,Atletico-PR,6.0,4.0,1.55,1.7,2011,2.1
330,Atletico-MG,Brazil,2011-06-25,BR1,1,1,4,Flamengo RJ,3.5,3.5,2.04,1.73,2011,2.08
331,Cruzeiro,Brazil,2011-06-19,BR1,1,1,1,America MG,1.53,4.0,6.0,1.65,2011,2.2
332,Atletico GO,Brazil,2011-06-19,BR1,1,2,2,Atletico-MG,6.0,4.0,1.53,1.65,2011,2.2
333,Sao Paulo,Brazil,2011-06-19,BR1,1,2,0,Ceara,2.25,3.5,3.0,2.08,2011,1.73
334,Internacional,Brazil,2011-06-19,BR1,1,1,1,Coritiba,3.2,3.6,2.1,1.75,2011,2.04
335,Atletico-PR,Brazil,2011-06-19,BR1,1,0,2,Figueirense,4.5,3.4,1.83,1.85,2011,1.95
336,Botafogo RJ,Brazil,2011-06-19,BR1,1,0,0,Flamengo RJ,3.75,3.4,2.0,1.95,2011,1.85
337,Vasco,Brazil,2011-06-19,BR1,1,1,1,Gremio,4.0,3.4,1.91,1.73,2011,2.08
338,Avai,Brazil,2011-06-19,BR1,1,0,5,Palmeiras,7.5,4.5,1.4,1.75,2011,2.04
339,Bahia,Brazil,2011-06-18,BR1,1,1,0,Fluminense,9.5,4.75,1.33,1.57,2011,2.35
340,Ceara,Brazil,2011-06-12,BR1,1,1,4,Atletico GO,4.33,3.4,1.85,2.0,2011,1.8
341,Flamengo RJ,Brazil,2011-06-12,BR1,1,1,1,Atletico-PR,2.9,3.3,2.4,1.9,2011,1.9
342,Atletico-MG,Brazil,2011-06-12,BR1,1,1,1,Bahia,2.8,3.25,2.5,1.65,2011,2.2
343,Coritiba,Brazil,2011-06-12,BR1,1,1,3,Botafogo RJ,3.25,3.2,2.25,1.73,2011,2.08
344,Fluminense,Brazil,2011-06-12,BR1,1,0,2,Corinthians,3.8,3.3,2.0,1.95,2011,1.85
345,Palmeiras,Brazil,2011-06-12,BR1,1,2,2,Internacional,4.5,3.5,1.8,1.95,2011,1.85
346,Figueirense,Brazil,2011-06-12,BR1,1,1,1,Vasco,4.09,3.4,1.91,1.8,2011,2.0
347,America MG,Brazil,2011-06-11,BR1,1,2,2,Avai,4.09,3.6,1.85,1.73,2011,2.08
348,Santos,Brazil,2011-06-11,BR1,1,1,1,Cruzeiro,7.0,4.33,1.44,1.65,2011,2.2
349,Gremio,Brazil,2011-06-11,BR1,1,1,3,Sao Paulo,4.75,3.6,1.75,1.8,2011,2.0
350,Sao Paulo,Brazil,2011-06-09,BR1,1,1,0,Atletico-MG,3.4,3.4,2.1,1.62,2011,2.25
351,Internacional,Brazil,2011-06-05,BR1,1,4,2,America MG,1.85,3.6,4.0,1.73,2011,2.08
352,Vasco,Brazil,2011-06-05,BR1,1,1,5,Coritiba,3.1,3.25,2.29,1.95,2011,1.85
353,Atletico GO,Brazil,2011-06-05,BR1,1,0,2,Figueirense,4.75,3.6,1.73,1.8,2011,2.0
354,Corinthians,Brazil,2011-06-05,BR1,1,1,1,Flamengo RJ,3.6,3.5,2.0,1.85,2011,1.95
355,Bahia,Brazil,2011-06-05,BR1,1,0,2,Gremio,7.0,4.33,1.44,1.57,2011,2.35
356,Avai,Brazil,2011-06-05,BR1,1,1,3,Santos,6.5,4.0,1.5,1.6,2011,2.29
357,Botafogo RJ,Brazil,2011-06-04,BR1,1,2,2,Ceara,3.6,3.25,2.1,2.1,2011,1.7
358,Cruzeiro,Brazil,2011-06-04,BR1,1,1,2,Fluminense,2.75,3.3,2.5,1.8,2011,2.0
359,Atletico-PR,Brazil,2011-06-04,BR1,1,0,1,Palmeiras,4.75,3.6,1.73,2.0,2011,1.8
360,Fluminense,Brazil,2011-05-29,BR1,1,1,0,Atletico GO,2.8,3.4,2.4,1.85,2011,1.95
361,Gremio,Brazil,2011-05-29,BR1,1,1,0,Atletico-PR,3.5,3.3,2.1,1.85,2011,1.95
362,Flamengo RJ,Brazil,2011-05-29,BR1,1,3,3,Bahia,2.2,3.5,3.1,1.8,2011,2.0
363,Coritiba,Brazil,2011-05-29,BR1,1,1,2,Corinthians,5.5,3.8,1.6,1.75,2011,2.04
364,Palmeiras,Brazil,2011-05-29,BR1,1,1,1,Cruzeiro,5.0,3.8,1.65,1.85,2011,1.95
365,Figueirense,Brazil,2011-05-29,BR1,1,0,1,Sao Paulo,6.0,3.9,1.57,1.8,2011,2.0
366,America MG,Brazil,2011-05-29,BR1,1,0,3,Vasco,4.5,3.5,1.8,1.8,2011,2.0
367,Atletico-MG,Brazil,2011-05-28,BR1,1,3,1,Avai,2.63,3.4,2.6,1.67,2011,2.15
368,Santos,Brazil,2011-05-28,BR1,1,0,1,Botafogo RJ,4.5,3.75,1.75,1.8,2011,2.0
369,Ceara,Brazil,2011-05-28,BR1,1,1,0,Internacional,11.0,4.5,1.3,1.67,2011,2.15
370,Bahia,Brazil,2011-05-22,BR1,1,1,2,America MG,3.75,3.6,1.91,1.85,2011,1.95
371,Atletico GO,Brazil,2011-05-22,BR1,1,1,0,Coritiba,5.5,3.8,1.62,1.7,2011,2.1
372,Cruzeiro,Brazil,2011-05-22,BR1,1,0,1,Figueirense,2.1,3.5,3.3,1.8,2011,2.0
373,Sao Paulo,Brazil,2011-05-22,BR1,1,2,0,Fluminense,3.5,3.4,2.04,1.85,2011,1.95
374,Corinthians,Brazil,2011-05-22,BR1,1,2,1,Gremio,4.0,3.4,1.91,1.8,2011,2.0
375,Botafogo RJ,Brazil,2011-05-22,BR1,1,0,1,Palmeiras,3.75,3.3,2.0,2.0,2011,1.8
376,Internacional,Brazil,2011-05-22,BR1,1,1,1,Santos,2.6,3.2,2.7,2.0,2011,1.8
377,Atletico-PR,Brazil,2011-05-21,BR1,1,0,3,Atletico-MG,4.5,3.5,1.8,1.75,2011,2.04
378,Vasco,Brazil,2011-05-21,BR1,1,3,1,Ceara,3.2,3.25,2.25,2.15,2011,1.67
379,Avai,Brazil,2011-05-21,BR1,1,0,4,Flamengo RJ,7.5,4.2,1.44,1.8,2011,2.0
